idates,imonths,iyears,obs,meanmod,stdmod
21,1,2009,0.0,0.0,0.0
22,1,2009,0.0,0.0,0.0
23,1,2009,0.0,0.0,0.0
24,1,2009,0.0,0.0,0.0
25,1,2009,0.0,0.0,0.0
26,1,2009,0.0,0.0,0.0
27,1,2009,0.0,0.0,0.0
28,1,2009,0.0,0.0,0.0
29,1,2009,0.0,0.0,0.0
30,1,2009,0.0,0.0,0.01
31,1,2009,0.0,0.0,0.0
1,2,2009,0.0,0.0,0.0
2,2,2009,0.0,0.0,0.0
3,2,2009,0.0,0.0,0.0
4,2,2009,0.0,0.0,0.0
5,2,2009,0.0,0.0,0.0
6,2,2009,0.0,0.0,0.0
7,2,2009,0.0,0.0,0.0
8,2,2009,0.0,0.0,0.0
9,2,2009,0.0,0.0,0.0
10,2,2009,0.0,0.0,0.0
11,2,2009,0.0,0.19,0.36
12,2,2009,0.0,0.02,0.1
13,2,2009,0.0,0.0,0.0
14,2,2009,0.0,0.0,0.0
15,2,2009,0.0,0.0,0.0
16,2,2009,0.0,0.0,0.0
17,2,2009,0.0,0.0,0.0
18,2,2009,0.0,0.0,0.0
19,2,2009,0.0,0.0,0.0
20,2,2009,0.0,0.0,0.0
21,2,2009,0.0,0.0,0.0
22,2,2009,0.0,0.0,0.0
23,2,2009,0.0,0.0,0.0
24,2,2009,0.0,0.0,0.0
25,2,2009,0.0,0.0,0.0
26,2,2009,0.0,0.0,0.0
27,2,2009,0.0,0.0,0.0
28,2,2009,0.0,0.0,0.0
1,3,2009,0.0,0.0,0.0
2,3,2009,0.0,0.0,0.0
3,3,2009,0.0,0.0,0.0
4,3,2009,0.0,0.0,0.0
5,3,2009,0.0,0.0,0.0
6,3,2009,0.0,0.0,0.0
7,3,2009,0.0,0.0,0.0
8,3,2009,0.0,0.0,0.0
9,3,2009,0.0,0.13,0.14
10,3,2009,0.0,0.42,0.28
11,3,2009,0.0,0.08,0.15
12,3,2009,0.0,0.0,0.0
13,3,2009,0.0,0.0,0.0
14,3,2009,0.0,0.0,0.0
15,3,2009,0.0,0.14,0.23
16,3,2009,0.0,0.08,0.24
17,3,2009,0.0,0.01,0.02
18,3,2009,0.0,0.05,0.07
19,3,2009,0.0,0.02,0.05
20,3,2009,0.0,0.23,0.15
21,3,2009,0.0,0.62,0.33
22,3,2009,0.0,0.24,0.36
23,3,2009,0.0,0.04,0.06
24,3,2009,0.0,0.09,0.12
25,3,2009,0.0,0.95,0.4
26,3,2009,1.0,0.14,0.14
27,3,2009,0.0,0.0,0.0
28,3,2009,0.0,0.02,0.09
29,3,2009,0.0,0.04,0.12
30,3,2009,0.0,0.16,0.26
31,3,2009,0.0,0.01,0.05
1,4,2009,0.0,0.0,0.0
2,4,2009,0.0,0.0,0.0
3,4,2009,0.0,0.0,0.0
4,4,2009,0.0,0.0,0.0
5,4,2009,0.0,0.05,0.08
6,4,2009,0.0,0.0,0.0
7,4,2009,0.0,0.05,0.08
8,4,2009,0.0,0.64,0.54
9,4,2009,0.0,0.28,0.52
10,4,2009,0.0,0.02,0.03
11,4,2009,0.0,0.0,0.0
12,4,2009,0.0,0.0,0.0
13,4,2009,0.0,0.0,0.0
14,4,2009,0.0,0.0,0.0
15,4,2009,0.0,0.0,0.0
16,4,2009,0.0,0.0,0.01
17,4,2009,0.0,0.02,0.02
18,4,2009,0.0,0.0,0.0
19,4,2009,0.0,0.0,0.0
20,4,2009,0.0,0.0,0.0
21,4,2009,0.0,0.0,0.0
22,4,2009,0.0,0.0,0.0
23,4,2009,0.0,0.0,0.0
24,4,2009,0.0,0.0,0.0
25,4,2009,0.0,0.0,0.01
26,4,2009,0.0,0.07,0.15
27,4,2009,0.0,0.01,0.03
28,4,2009,0.0,0.0,0.0
29,4,2009,0.0,0.0,0.0
30,4,2009,0.0,0.0,0.01
1,5,2009,0.0,0.05,0.13
2,5,2009,0.0,0.05,0.09
3,5,2009,0.0,0.05,0.08
4,5,2009,0.0,0.51,0.33
5,5,2009,1.0,0.79,0.48
6,5,2009,0.0,0.07,0.07
7,5,2009,0.0,0.0,0.0
8,5,2009,0.0,0.0,0.0
9,5,2009,0.0,0.01,0.03
10,5,2009,0.0,0.0,0.02
11,5,2009,0.0,0.0,0.01
12,5,2009,0.0,0.01,0.03
13,5,2009,0.0,0.05,0.14
14,5,2009,0.0,0.56,0.6
15,5,2009,0.0,0.28,0.27
16,5,2009,0.0,0.33,0.24
17,5,2009,0.0,0.09,0.12
18,5,2009,8.0,0.57,0.39
19,5,2009,0.0,0.79,0.8
20,5,2009,0.0,1.21,1.07
21,5,2009,16.2,2.44,2.73
22,5,2009,0.0,1.11,1.37
23,5,2009,0.0,1.51,1.42
24,5,2009,0.0,0.88,1.91
25,5,2009,0.0,0.55,0.78
26,5,2009,0.0,0.04,0.06
27,5,2009,0.0,0.12,0.12
28,5,2009,0.0,0.01,0.02
29,5,2009,0.0,0.34,0.25
30,5,2009,0.0,2.56,3.48
31,5,2009,0.0,4.87,4.38
1,6,2009,0.0,0.53,0.56
2,6,2009,0.5,0.74,0.69
3,6,2009,11.64,1.69,1.5
4,6,2009,0.0,1.39,1.32
5,6,2009,3.29,1.72,1.19
6,6,2009,5.36,2.52,2.16
7,6,2009,26.4,0.29,0.35
8,6,2009,0.0,0.07,0.07
9,6,2009,0.0,0.01,0.04
10,6,2009,0.0,0.04,0.08
11,6,2009,0.0,0.31,0.28
12,6,2009,3.21,1.05,0.58
13,6,2009,0.0,1.05,0.56
14,6,2009,0.0,2.43,2.73
15,6,2009,29.83,0.64,0.64
16,6,2009,0.0,0.51,0.29
17,6,2009,0.0,0.14,0.2
18,6,2009,0.0,0.06,0.08
19,6,2009,0.17,0.06,0.11
20,6,2009,0.54,0.54,0.46
21,6,2009,0.0,0.49,0.37
22,6,2009,0.0,0.62,0.46
23,6,2009,0.0,0.22,0.4
24,6,2009,0.0,0.44,0.53
25,6,2009,24.55,5.46,6.41
26,6,2009,8.45,25.37,17.96
27,6,2009,0.0,10.73,13.11
28,6,2009,1.86,18.83,24.66
29,6,2009,3.68,5.12,5.9
30,6,2009,0.0,3.84,5.6
1,7,2009,26.92,5.31,5.16
2,7,2009,8.19,23.3,16.21
3,7,2009,17.68,33.0,26.3
4,7,2009,25.45,7.86,11.4
5,7,2009,22.63,10.41,12.08
6,7,2009,57.42,6.21,8.44
7,7,2009,12.56,9.24,11.61
8,7,2009,8.24,15.85,12.09
9,7,2009,0.39,29.82,30.9
10,7,2009,17.13,11.48,15.79
11,7,2009,15.75,12.18,8.29
12,7,2009,1.7,10.91,10.45
13,7,2009,77.75,61.15,75.3
14,7,2009,123.12,15.94,8.71
15,7,2009,115.8,30.97,24.69
16,7,2009,20.43,19.34,15.03
17,7,2009,0.0,3.25,3.03
18,7,2009,40.72,31.46,20.63
19,7,2009,59.0,20.59,11.73
20,7,2009,102.82,48.54,25.87
21,7,2009,43.57,38.7,32.15
22,7,2009,5.07,13.19,13.65
23,7,2009,0.43,2.3,2.99
24,7,2009,0.0,0.34,0.57
25,7,2009,0.0,0.83,1.36
26,7,2009,0.47,1.95,2.77
27,7,2009,3.0,7.29,8.95
28,7,2009,35.69,7.22,9.74
29,7,2009,0.0,1.46,3.29
30,7,2009,0.51,1.07,0.82
31,7,2009,1.91,2.02,2.3
1,8,2009,0.0,3.84,2.63
2,8,2009,0.0,4.92,5.64
3,8,2009,0.0,3.83,4.44
4,8,2009,0.14,1.72,2.05
5,8,2009,0.0,0.31,0.46
6,8,2009,0.0,0.71,0.29
7,8,2009,0.0,0.78,0.63
8,8,2009,0.0,1.54,1.68
9,8,2009,0.0,6.13,9.42
10,8,2009,21.75,33.74,44.52
11,8,2009,24.0,19.32,22.36
12,8,2009,0.76,9.27,12.13
13,8,2009,14.45,18.41,17.45
14,8,2009,34.87,7.44,8.13
15,8,2009,17.56,6.53,10.15
16,8,2009,0.95,5.59,8.44
17,8,2009,1.21,4.7,3.17
18,8,2009,4.22,8.29,6.83
19,8,2009,0.1,12.18,5.42
20,8,2009,39.6,19.61,10.97
21,8,2009,36.96,7.62,7.06
22,8,2009,1.5,3.93,3.87
23,8,2009,8.03,5.13,4.22
24,8,2009,7.47,23.86,13.18
25,8,2009,22.29,25.77,15.86
26,8,2009,50.52,14.35,14.43
27,8,2009,28.07,4.29,4.05
28,8,2009,17.87,1.75,1.96
29,8,2009,5.17,2.84,5.19
30,8,2009,0.0,9.4,7.68
31,8,2009,9.49,12.26,10.78
1,9,2009,0.84,4.43,4.1
2,9,2009,0.22,6.16,5.5
3,9,2009,0.0,5.61,4.47
4,9,2009,0.0,18.49,14.08
5,9,2009,13.55,11.8,10.21
6,9,2009,37.01,15.06,11.93
7,9,2009,3.12,21.84,29.65
8,9,2009,0.39,14.85,17.8
9,9,2009,1.29,12.71,21.81
10,9,2009,0.0,0.83,0.44
11,9,2009,0.0,0.66,0.54
12,9,2009,0.0,0.4,0.39
13,9,2009,0.0,0.4,0.54
14,9,2009,0.0,0.24,0.28
15,9,2009,0.33,0.06,0.08
16,9,2009,0.0,0.03,0.06
17,9,2009,0.62,0.03,0.07
18,9,2009,0.0,0.05,0.11
19,9,2009,10.45,0.3,0.51
20,9,2009,9.32,1.58,2.27
21,9,2009,0.0,3.44,5.7
22,9,2009,1.94,6.63,5.59
23,9,2009,13.7,4.04,2.97
24,9,2009,9.36,1.95,3.33
25,9,2009,7.07,2.41,2.76
26,9,2009,4.15,8.67,6.7
27,9,2009,1.22,17.46,9.15
28,9,2009,0.0,15.99,7.69
29,9,2009,7.8,6.95,6.12
30,9,2009,6.69,8.3,3.9
1,10,2009,14.11,6.64,4.24
2,10,2009,13.4,11.41,7.48
3,10,2009,11.21,5.18,4.26
4,10,2009,0.38,11.33,6.31
5,10,2009,12.27,8.61,10.17
6,10,2009,18.46,2.38,4.25
7,10,2009,0.41,3.13,3.26
8,10,2009,0.54,0.03,0.12
9,10,2009,0.0,0.0,0.01
10,10,2009,0.0,0.0,0.01
11,10,2009,0.0,0.03,0.03
12,10,2009,0.0,0.01,0.03
13,10,2009,0.0,0.02,0.03
14,10,2009,0.0,0.03,0.05
15,10,2009,0.0,0.0,0.01
16,10,2009,0.0,0.0,0.0
17,10,2009,0.0,0.0,0.0
18,10,2009,0.0,0.0,0.0
19,10,2009,0.0,0.0,0.01
20,10,2009,0.0,0.0,0.0
21,10,2009,0.0,0.0,0.0
22,10,2009,0.0,0.0,0.0
23,10,2009,0.0,0.0,0.0
24,10,2009,0.0,0.0,0.0
25,10,2009,0.0,0.0,0.0
26,10,2009,0.0,0.0,0.0
27,10,2009,0.0,0.0,0.0
28,10,2009,0.0,0.0,0.0
29,10,2009,0.0,0.0,0.01
30,10,2009,0.0,0.0,0.0
31,10,2009,0.0,0.0,0.0
1,11,2009,0.0,0.0,0.0
2,11,2009,0.0,0.0,0.0
3,11,2009,0.0,0.43,0.61
4,11,2009,0.0,2.91,3.78
5,11,2009,2.53,1.04,1.31
6,11,2009,0.0,0.72,1.33
7,11,2009,0.0,0.73,1.46
8,11,2009,0.0,2.97,2.57
9,11,2009,0.0,1.62,1.77
10,11,2009,0.0,0.32,0.42
11,11,2009,0.0,0.4,0.73
12,11,2009,0.0,2.59,3.18
13,11,2009,0.52,0.91,0.66
14,11,2009,0.0,1.3,0.73
15,11,2009,0.53,1.7,1.11
16,11,2009,0.0,2.04,1.78
17,11,2009,0.0,4.09,3.56
18,11,2009,33.02,8.66,6.89
19,11,2009,0.0,0.69,0.98
20,11,2009,0.0,0.1,0.6
21,11,2009,0.0,0.0,0.0
22,11,2009,0.0,0.02,0.07
23,11,2009,0.0,0.0,0.0
24,11,2009,0.0,0.0,0.0
25,11,2009,0.0,0.0,0.0
26,11,2009,0.0,0.0,0.0
27,11,2009,0.0,0.0,0.0
28,11,2009,0.0,0.0,0.0
29,11,2009,0.0,0.0,0.0
30,11,2009,0.0,0.0,0.0
1,12,2009,0.0,0.0,0.0
2,12,2009,0.0,0.0,0.0
3,12,2009,0.0,0.0,0.0
4,12,2009,0.0,0.0,0.0
5,12,2009,0.0,0.0,0.0
6,12,2009,0.0,0.0,0.0
7,12,2009,0.0,0.0,0.0
8,12,2009,0.0,0.0,0.0
9,12,2009,0.0,0.0,0.0
10,12,2009,0.0,0.0,0.0
11,12,2009,0.0,0.0,0.0
12,12,2009,0.0,0.0,0.0
13,12,2009,0.0,0.05,0.16
14,12,2009,0.0,0.0,0.0
15,12,2009,0.0,0.0,0.0
16,12,2009,0.0,0.0,0.01
17,12,2009,0.0,0.23,0.38
18,12,2009,0.0,0.91,1.07
19,12,2009,0.0,0.1,0.16
20,12,2009,0.0,0.08,0.1
21,12,2009,0.0,0.12,0.14
22,12,2009,0.0,0.0,0.0
23,12,2009,0.0,0.0,0.0
24,12,2009,0.0,0.0,0.0
25,12,2009,0.0,0.0,0.0
26,12,2009,0.0,0.0,0.0
27,12,2009,0.0,0.0,0.0
28,12,2009,0.0,0.0,0.0
29,12,2009,0.0,0.0,0.0
30,12,2009,0.0,0.8,1.62
31,12,2009,0.0,0.56,0.46
1,1,2010,0.0,0.0,0.0
2,1,2010,0.0,0.0,0.0
3,1,2010,0.0,0.0,0.0
4,1,2010,0.0,0.0,0.0
5,1,2010,0.0,0.0,0.0
6,1,2010,0.0,0.0,0.0
7,1,2010,0.0,0.0,0.0
8,1,2010,0.0,0.01,0.07
9,1,2010,0.0,1.59,2.22
10,1,2010,0.0,0.0,0.0
11,1,2010,0.0,0.0,0.0
12,1,2010,0.0,3.75,4.65
13,1,2010,0.0,25.17,10.78
14,1,2010,8.49,2.46,3.93
15,1,2010,0.0,0.43,2.54
16,1,2010,0.0,0.0,0.02
17,1,2010,0.0,0.0,0.0
18,1,2010,0.0,0.0,0.0
19,1,2010,0.0,0.0,0.0
20,1,2010,0.0,0.0,0.0
21,1,2010,0.0,0.0,0.0
22,1,2010,0.0,0.0,0.0
23,1,2010,0.0,0.0,0.0
24,1,2010,0.0,0.0,0.0
25,1,2010,0.0,0.0,0.0
26,1,2010,0.0,0.0,0.0
27,1,2010,0.0,0.0,0.0
28,1,2010,0.0,0.0,0.0
29,1,2010,0.0,0.0,0.0
30,1,2010,0.0,0.0,0.0
31,1,2010,0.0,0.0,0.0
1,2,2010,0.0,0.0,0.0
2,2,2010,0.0,0.0,0.0
3,2,2010,0.0,0.0,0.0
4,2,2010,0.0,0.0,0.01
5,2,2010,0.0,0.0,0.0
6,2,2010,0.0,0.0,0.0
7,2,2010,0.0,0.0,0.0
8,2,2010,0.0,0.0,0.0
9,2,2010,0.0,0.0,0.0
10,2,2010,0.0,0.0,0.0
11,2,2010,0.0,0.0,0.0
12,2,2010,0.0,0.0,0.0
13,2,2010,0.0,0.01,0.03
14,2,2010,0.0,0.4,0.52
15,2,2010,0.0,0.97,1.28
16,2,2010,0.0,0.4,0.62
17,2,2010,0.0,0.89,0.97
18,2,2010,0.0,0.3,0.38
19,2,2010,0.0,0.62,0.74
20,2,2010,0.0,0.13,0.41
21,2,2010,0.0,0.0,0.0
22,2,2010,0.0,0.0,0.0
23,2,2010,0.0,0.02,0.07
24,2,2010,0.0,0.14,0.38
25,2,2010,0.0,0.01,0.02
26,2,2010,0.0,0.0,0.0
27,2,2010,0.0,0.0,0.0
28,2,2010,0.0,0.0,0.0
1,3,2010,0.0,0.0,0.0
2,3,2010,0.0,0.0,0.0
3,3,2010,0.0,0.0,0.0
4,3,2010,0.0,0.0,0.0
5,3,2010,0.0,0.0,0.0
6,3,2010,0.0,0.0,0.0
7,3,2010,0.0,0.0,0.0
8,3,2010,0.0,0.0,0.0
9,3,2010,0.0,0.0,0.0
10,3,2010,0.0,0.11,0.27
11,3,2010,0.0,0.37,0.53
12,3,2010,0.46,0.5,0.51
13,3,2010,0.0,0.09,0.25
14,3,2010,0.0,0.01,0.06
15,3,2010,0.0,0.02,0.08
16,3,2010,0.0,0.02,0.04
17,3,2010,0.0,0.42,0.74
18,3,2010,0.0,0.73,0.66
19,3,2010,0.0,0.01,0.05
20,3,2010,0.0,0.0,0.0
21,3,2010,0.0,0.0,0.0
22,3,2010,0.0,0.0,0.0
23,3,2010,0.0,0.0,0.0
24,3,2010,0.0,0.0,0.0
25,3,2010,0.0,0.01,0.04
26,3,2010,0.0,0.18,0.25
27,3,2010,0.0,0.16,0.21
28,3,2010,0.0,0.01,0.03
29,3,2010,0.0,0.02,0.05
30,3,2010,0.0,0.03,0.06
31,3,2010,0.0,0.01,0.04
1,4,2010,0.0,0.0,0.0
2,4,2010,0.0,0.0,0.0
3,4,2010,0.0,0.0,0.0
4,4,2010,0.0,0.0,0.0
5,4,2010,0.0,0.0,0.0
6,4,2010,0.0,0.0,0.0
7,4,2010,0.0,0.0,0.0
8,4,2010,0.0,0.0,0.0
9,4,2010,0.0,0.0,0.0
10,4,2010,0.0,0.0,0.01
11,4,2010,0.0,0.01,0.03
12,4,2010,0.0,0.01,0.03
13,4,2010,0.0,0.09,0.22
14,4,2010,0.0,0.02,0.06
15,4,2010,0.0,0.0,0.0
16,4,2010,0.0,0.03,0.09
17,4,2010,0.0,0.11,0.18
18,4,2010,0.0,0.13,0.3
19,4,2010,0.0,0.1,0.18
20,4,2010,0.0,0.04,0.13
21,4,2010,0.0,0.0,0.0
22,4,2010,0.0,0.09,0.26
23,4,2010,0.0,0.19,0.36
24,4,2010,0.0,0.47,0.52
25,4,2010,0.0,0.13,0.25
26,4,2010,0.0,0.46,0.38
27,4,2010,0.0,0.05,0.1
28,4,2010,0.0,0.63,0.57
29,4,2010,1.87,0.75,0.45
30,4,2010,0.0,1.07,1.4
1,5,2010,0.0,1.22,3.17
2,5,2010,0.0,0.58,0.82
3,5,2010,0.0,0.98,1.16
4,5,2010,3.48,0.5,0.52
5,5,2010,0.0,0.82,0.6
6,5,2010,1.64,0.31,0.35
7,5,2010,0.0,0.35,0.31
8,5,2010,0.33,0.45,0.41
9,5,2010,0.0,0.01,0.03
10,5,2010,0.0,0.08,0.22
11,5,2010,0.0,0.02,0.09
12,5,2010,0.0,0.0,0.0
13,5,2010,0.0,0.18,0.3
14,5,2010,2.13,0.62,0.89
15,5,2010,0.0,0.71,0.65
16,5,2010,0.0,0.11,0.18
17,5,2010,0.0,0.02,0.05
18,5,2010,0.0,0.06,0.13
19,5,2010,0.0,0.85,1.56
20,5,2010,0.0,31.17,49.06
21,5,2010,6.28,6.74,10.38
22,5,2010,6.1,9.05,15.63
23,5,2010,15.92,3.57,8.91
24,5,2010,0.0,0.27,0.45
25,5,2010,2.17,0.1,0.16
26,5,2010,0.16,0.24,0.29
27,5,2010,0.0,0.31,0.31
28,5,2010,1.77,0.27,0.3
29,5,2010,20.83,0.47,0.44
30,5,2010,0.0,0.33,0.37
31,5,2010,0.0,0.0,0.0
1,6,2010,0.0,0.0,0.01
2,6,2010,0.0,0.04,0.08
3,6,2010,0.0,0.13,0.25
4,6,2010,0.0,0.52,0.59
5,6,2010,6.32,0.21,0.31
6,6,2010,0.0,0.09,0.44
7,6,2010,0.0,0.17,0.38
8,6,2010,0.0,0.19,0.27
9,6,2010,6.53,2.05,2.38
10,6,2010,0.22,7.56,5.58
11,6,2010,0.0,0.83,1.3
12,6,2010,0.0,4.53,5.38
13,6,2010,0.0,5.34,6.52
14,6,2010,0.0,4.23,3.34
15,6,2010,0.0,2.35,2.48
16,6,2010,0.0,2.41,4.19
17,6,2010,1.24,1.84,2.04
18,6,2010,4.1,0.96,2.7
19,6,2010,0.0,8.97,11.46
20,6,2010,31.48,2.27,1.92
21,6,2010,0.0,3.87,4.14
22,6,2010,0.0,6.83,5.48
23,6,2010,0.0,9.88,9.89
24,6,2010,5.14,17.41,12.18
25,6,2010,5.86,24.8,14.22
26,6,2010,19.42,8.63,6.36
27,6,2010,2.57,6.45,5.32
28,6,2010,1.05,3.9,4.69
29,6,2010,15.34,4.84,4.38
30,6,2010,4.9,15.39,18.42
1,7,2010,2.41,28.91,27.18
2,7,2010,2.9,16.37,20.7
3,7,2010,8.46,4.28,3.77
4,7,2010,0.0,2.12,2.67
5,7,2010,2.25,9.47,7.83
6,7,2010,63.85,14.8,12.64
7,7,2010,3.82,6.56,11.89
8,7,2010,20.17,2.02,4.08
9,7,2010,0.6,1.49,1.53
10,7,2010,0.7,4.87,6.07
11,7,2010,39.21,9.43,17.24
12,7,2010,65.96,14.03,14.58
13,7,2010,12.27,11.59,18.1
14,7,2010,3.02,8.82,7.58
15,7,2010,0.8,4.8,6.56
16,7,2010,1.35,3.82,10.5
17,7,2010,4.98,3.32,3.38
18,7,2010,0.0,3.6,2.86
19,7,2010,1.73,5.31,4.02
20,7,2010,0.16,11.47,14.16
21,7,2010,0.21,10.91,6.91
22,7,2010,0.98,9.34,6.82
23,7,2010,10.09,13.65,8.38
24,7,2010,92.59,27.7,25.7
25,7,2010,33.71,36.16,34.61
26,7,2010,17.76,3.53,4.23
27,7,2010,10.31,3.76,4.29
28,7,2010,7.84,11.85,7.91
29,7,2010,19.88,5.58,4.65
30,7,2010,6.25,8.19,7.77
31,7,2010,0.45,5.92,6.69
1,8,2010,2.22,3.73,4.29
2,8,2010,15.56,7.53,7.19
3,8,2010,15.27,8.53,7.76
4,8,2010,14.54,17.5,19.91
5,8,2010,40.23,28.09,15.47
6,8,2010,108.93,8.25,7.34
7,8,2010,0.57,2.76,3.55
8,8,2010,0.0,0.8,0.75
9,8,2010,0.0,1.64,1.68
10,8,2010,0.0,7.01,5.31
11,8,2010,1.41,10.19,6.18
12,8,2010,4.09,14.16,6.45
13,8,2010,0.75,8.61,7.07
14,8,2010,4.93,10.54,7.21
15,8,2010,40.26,5.94,5.45
16,8,2010,4.41,4.52,3.82
17,8,2010,0.0,3.16,3.31
18,8,2010,5.5,5.94,3.77
19,8,2010,2.35,7.56,7.01
20,8,2010,0.41,3.67,3.92
21,8,2010,19.3,2.54,3.11
22,8,2010,0.0,3.71,4.07
23,8,2010,10.17,5.25,4.52
24,8,2010,0.21,10.76,6.52
25,8,2010,6.29,3.05,2.54
26,8,2010,17.27,5.4,4.19
27,8,2010,0.0,9.03,8.42
28,8,2010,1.1,8.15,12.85
29,8,2010,1.92,16.88,9.8
30,8,2010,10.63,26.06,24.12
31,8,2010,9.71,14.55,22.42
1,9,2010,0.85,2.21,2.73
2,9,2010,9.73,8.47,15.36
3,9,2010,7.07,7.87,9.71
4,9,2010,24.9,10.72,7.66
5,9,2010,16.74,13.03,19.03
6,9,2010,12.16,11.22,13.48
7,9,2010,12.35,11.77,12.21
8,9,2010,62.49,8.28,17.88
9,9,2010,0.59,0.61,0.73
10,9,2010,0.0,2.18,2.35
11,9,2010,2.0,0.51,0.68
12,9,2010,0.75,10.79,9.21
13,9,2010,6.69,20.26,12.69
14,9,2010,19.08,13.06,9.0
15,9,2010,57.02,16.24,11.93
16,9,2010,0.56,11.58,6.15
17,9,2010,24.7,15.11,8.5
18,9,2010,73.06,18.8,14.22
19,9,2010,33.27,4.03,6.76
20,9,2010,3.5,1.74,3.81
21,9,2010,0.0,7.16,6.56
22,9,2010,0.68,3.41,5.15
23,9,2010,0.0,0.9,1.53
24,9,2010,0.45,0.68,1.33
25,9,2010,0.0,1.26,2.76
26,9,2010,0.0,2.42,3.41
27,9,2010,0.0,3.42,3.1
28,9,2010,0.0,5.64,5.06
29,9,2010,9.32,2.05,2.42
30,9,2010,0.0,1.23,3.64
1,10,2010,0.0,2.8,4.32
2,10,2010,0.0,5.97,4.21
3,10,2010,0.0,2.39,2.71
4,10,2010,0.0,3.9,5.56
5,10,2010,0.0,6.06,5.8
6,10,2010,9.92,3.1,3.03
7,10,2010,1.11,11.56,13.71
8,10,2010,4.49,3.52,6.6
9,10,2010,0.28,1.13,1.82
10,10,2010,0.55,0.9,0.59
11,10,2010,0.0,1.17,0.56
12,10,2010,0.0,0.03,0.06
13,10,2010,0.0,0.04,0.25
14,10,2010,0.0,0.18,0.5
15,10,2010,20.01,12.1,9.95
16,10,2010,18.12,20.67,19.33
17,10,2010,0.78,2.4,3.87
18,10,2010,4.18,0.58,0.49
19,10,2010,0.0,1.08,0.79
20,10,2010,0.0,3.85,2.91
21,10,2010,0.0,6.35,4.37
22,10,2010,2.15,9.23,5.83
23,10,2010,0.37,8.09,6.8
24,10,2010,35.73,5.82,7.58
25,10,2010,0.0,2.15,6.39
26,10,2010,0.0,0.75,3.15
27,10,2010,0.0,0.05,0.1
28,10,2010,0.0,0.0,0.0
29,10,2010,0.0,1.29,3.25
30,10,2010,0.0,4.66,3.94
31,10,2010,2.26,12.5,10.18
1,11,2010,0.37,8.72,7.52
2,11,2010,0.0,4.51,5.18
3,11,2010,0.0,1.38,1.61
4,11,2010,0.0,2.15,2.3
5,11,2010,0.0,0.62,0.55
6,11,2010,0.0,0.02,0.06
7,11,2010,0.0,1.8,2.65
8,11,2010,0.0,10.98,8.08
9,11,2010,1.27,4.15,3.24
10,11,2010,0.0,2.24,2.21
11,11,2010,0.0,1.48,1.48
12,11,2010,0.0,2.97,3.01
13,11,2010,0.32,2.49,2.15
14,11,2010,0.0,1.69,3.16
15,11,2010,0.0,0.72,1.97
16,11,2010,0.0,0.05,0.18
17,11,2010,0.0,0.29,0.55
18,11,2010,0.0,0.44,1.69
19,11,2010,0.0,1.3,2.01
20,11,2010,0.0,1.2,1.23
21,11,2010,1.68,0.12,0.2
22,11,2010,0.0,0.05,0.17
23,11,2010,0.0,0.53,1.3
24,11,2010,0.0,0.24,0.41
25,11,2010,0.0,0.0,0.0
26,11,2010,0.0,0.0,0.0
27,11,2010,0.0,0.0,0.01
28,11,2010,0.0,0.0,0.02
29,11,2010,0.0,0.07,0.14
30,11,2010,0.0,0.23,0.45
1,12,2010,0.0,0.19,0.33
2,12,2010,0.0,0.52,0.64
3,12,2010,0.0,0.03,0.1
4,12,2010,0.0,0.06,0.34
5,12,2010,0.0,2.59,4.98
6,12,2010,2.37,15.11,8.88
7,12,2010,18.77,6.16,7.2
8,12,2010,12.96,18.12,17.98
9,12,2010,5.35,5.0,9.5
10,12,2010,2.92,2.05,3.81
11,12,2010,0.33,0.69,0.76
12,12,2010,0.0,0.41,0.52
13,12,2010,0.33,0.2,0.63
14,12,2010,0.0,0.16,0.34
15,12,2010,0.0,0.03,0.09
16,12,2010,0.0,0.0,0.0
17,12,2010,0.0,0.0,0.0
18,12,2010,0.0,0.0,0.0
19,12,2010,0.0,0.0,0.0
20,12,2010,0.0,0.0,0.0
21,12,2010,0.0,0.0,0.0
22,12,2010,0.0,0.0,0.0
23,12,2010,0.0,0.0,0.0
24,12,2010,0.0,0.0,0.0
25,12,2010,0.0,0.0,0.0
26,12,2010,0.0,0.0,0.0
27,12,2010,0.0,0.0,0.0
28,12,2010,0.0,0.0,0.0
29,12,2010,0.0,0.01,0.07
30,12,2010,0.0,0.0,0.0
31,12,2010,0.0,0.31,0.52
1,1,2011,0.0,0.3,0.4
2,1,2011,0.0,0.0,0.0
3,1,2011,0.0,0.0,0.0
4,1,2011,0.0,0.0,0.01
5,1,2011,0.0,0.0,0.0
6,1,2011,0.0,0.0,0.03
7,1,2011,0.0,0.0,0.0
8,1,2011,0.0,0.0,0.0
9,1,2011,0.0,0.0,0.0
11,1,2011,0.0,0.0,0.0
12,1,2011,0.0,0.0,0.0
13,1,2011,0.0,0.0,0.0
14,1,2011,0.0,0.0,0.0
16,1,2011,0.0,0.0,0.0
17,1,2011,0.0,0.0,0.0
18,1,2011,0.0,0.0,0.0
20,1,2011,0.0,0.0,0.0
23,1,2011,0.0,0.0,0.0
24,1,2011,0.0,0.0,0.0
25,1,2011,0.0,0.0,0.0
26,1,2011,0.0,0.0,0.0
27,1,2011,0.0,0.0,0.0
28,1,2011,0.0,0.0,0.0
29,1,2011,0.0,0.01,0.03
30,1,2011,0.0,0.02,0.07
