obs,meanmod,stdmod,datetime
0.0,0.0,0.0,2018-05-03
0.0,0.0,0.0,2018-06-03
0.0,0.0,0.0,2018-07-03
0.0,0.0,0.0,2018-08-03
0.0,0.0,0.01,2018-09-03
0.0,0.0,0.01,2018-10-03
0.0,0.04,0.17,2018-11-03
0.0,0.0,0.01,2018-12-03
0.0,0.0,0.0,2018-03-13
0.0,0.0,0.0,2018-03-14
0.0,0.08,0.22,2018-03-15
0.0,1.46,2.11,2018-03-16
0.47,0.14,0.2,2018-03-17
0.0,0.0,0.0,2018-03-18
0.0,0.0,0.0,2018-03-19
0.0,0.0,0.0,2018-03-20
0.0,0.18,0.39,2018-03-21
0.0,0.31,0.57,2018-03-22
0.0,0.03,0.15,2018-03-23
0.0,0.0,0.0,2018-03-24
0.0,0.0,0.0,2018-03-25
0.0,0.0,0.0,2018-03-26
0.0,0.0,0.0,2018-03-27
0.0,0.0,0.0,2018-03-28
0.0,0.0,0.0,2018-03-29
0.0,0.0,0.0,2018-03-30
0.0,0.16,0.45,2018-03-31
0.0,1.63,1.58,2018-01-04
3.36,1.75,2.99,2018-02-04
0.0,0.04,0.14,2018-03-04
0.0,0.15,0.35,2018-04-04
0.73,0.02,0.09,2018-05-04
0.0,0.15,0.32,2018-06-04
0.0,0.79,0.94,2018-07-04
2.16,4.4,5.69,2018-08-04
0.0,2.14,2.94,2018-09-04
1.98,1.0,1.53,2018-10-04
0.0,0.85,1.19,2018-11-04
0.0,0.72,0.69,2018-12-04
3.5,0.6,1.02,2018-04-13
0.0,1.25,2.21,2018-04-14
0.0,0.6,0.89,2018-04-15
4.66,0.13,0.35,2018-04-16
0.0,0.1,0.21,2018-04-17
0.0,0.09,0.22,2018-04-18
0.0,0.03,0.12,2018-04-19
0.0,0.01,0.02,2018-04-20
5.73,0.5,1.15,2018-04-21
0.0,0.02,0.09,2018-04-22
0.0,0.2,0.59,2018-04-23
3.68,0.06,0.19,2018-04-24
0.0,0.0,0.01,2018-04-25
0.0,0.12,0.4,2018-04-26
0.0,0.04,0.18,2018-04-27
0.0,0.22,0.46,2018-04-28
4.95,0.27,0.59,2018-04-29
6.97,0.15,0.38,2018-04-30
0.0,1.62,1.88,2018-01-05
0.0,2.2,2.12,2018-02-05
5.44,3.65,4.79,2018-03-05
9.91,1.29,2.36,2018-04-05
0.0,0.73,1.17,2018-05-05
0.0,0.83,1.48,2018-06-05
0.0,0.4,0.81,2018-07-05
0.0,0.52,1.09,2018-08-05
0.0,0.68,1.6,2018-09-05
0.0,0.94,2.31,2018-10-05
0.76,0.68,1.22,2018-11-05
0.0,0.1,0.26,2018-12-05
0.0,1.37,1.39,2018-05-13
0.0,2.6,3.49,2018-05-14
0.0,0.94,0.9,2018-05-15
0.0,0.57,0.94,2018-05-16
0.0,0.75,1.54,2018-05-17
0.68,0.67,0.91,2018-05-18
0.81,0.39,0.67,2018-05-19
0.0,0.48,0.98,2018-05-20
11.25,0.79,1.69,2018-05-21
0.27,0.57,0.82,2018-05-22
0.0,1.01,1.68,2018-05-23
0.0,1.08,1.61,2018-05-24
0.0,1.42,1.46,2018-05-25
0.0,0.89,1.25,2018-05-26
0.0,0.25,0.66,2018-05-27
0.0,1.06,2.37,2018-05-28
0.0,0.5,1.73,2018-05-29
0.0,0.86,2.69,2018-05-30
11.27,2.76,5.77,2018-05-31
0.0,6.24,7.32,2018-01-06
0.0,3.29,3.79,2018-02-06
1.74,1.82,2.74,2018-03-06
3.64,2.99,5.63,2018-04-06
0.0,4.63,4.87,2018-05-06
2.59,11.81,9.66,2018-06-06
5.94,12.97,8.23,2018-07-06
0.0,14.58,9.78,2018-08-06
5.43,13.03,12.99,2018-09-06
0.71,20.67,12.85,2018-10-06
1.76,35.56,22.19,2018-11-06
15.67,15.13,9.16,2018-12-06
2.54,0.56,1.14,2018-06-13
0.91,0.0,0.0,2018-06-14
0.0,0.0,0.01,2018-06-15
0.0,0.02,0.07,2018-06-16
2.24,0.28,1.28,2018-06-17
0.87,1.04,2.03,2018-06-18
0.0,6.92,10.07,2018-06-19
2.1,3.18,3.86,2018-06-20
4.97,3.85,4.56,2018-06-21
22.2,5.58,5.51,2018-06-22
0.0,7.31,6.35,2018-06-23
0.0,6.51,8.68,2018-06-24
0.0,2.63,3.43,2018-06-25
0.0,6.56,7.81,2018-06-26
1.04,5.63,5.74,2018-06-27
9.31,7.56,7.04,2018-06-28
0.24,4.28,5.16,2018-06-29
0.0,5.79,7.04,2018-06-30
2.75,5.89,5.32,2018-01-07
28.69,6.77,8.46,2018-02-07
23.28,7.63,6.5,2018-03-07
0.87,4.19,7.15,2018-04-07
3.92,14.31,29.38,2018-05-07
0.0,6.03,5.4,2018-06-07
0.0,2.89,4.07,2018-07-07
4.42,4.87,9.15,2018-08-07
4.42,10.51,11.27,2018-09-07
8.32,5.2,7.13,2018-10-07
1.71,3.02,2.81,2018-11-07
1.56,11.4,10.9,2018-12-07
32.61,26.91,47.96,2018-07-13
11.88,25.06,26.64,2018-07-14
31.59,26.3,22.78,2018-07-15
73.4,36.39,46.23,2018-07-16
13.34,7.32,8.36,2018-07-17
0.0,3.3,6.76,2018-07-18
10.72,8.97,10.29,2018-07-19
3.25,37.86,71.77,2018-07-20
104.8,47.02,48.07,2018-07-21
36.96,32.48,30.04,2018-07-22
7.3,2.52,4.17,2018-07-23
0.0,1.0,1.15,2018-07-24
0.0,1.22,1.7,2018-07-25
0.0,1.77,3.2,2018-07-26
0.18,1.6,4.34,2018-07-27
0.91,1.73,2.57,2018-07-28
0.0,6.15,7.8,2018-07-29
13.07,7.27,12.68,2018-07-30
3.63,2.51,4.7,2018-07-31
4.51,0.7,0.76,2018-01-08
0.0,1.53,1.68,2018-02-08
0.0,1.92,3.79,2018-03-08
1.71,0.99,0.98,2018-04-08
0.0,6.09,7.87,2018-05-08
0.0,14.62,19.74,2018-06-08
2.98,37.21,40.62,2018-07-08
32.32,11.05,19.83,2018-08-08
14.58,4.68,7.51,2018-09-08
0.49,7.69,9.31,2018-10-08
7.53,30.27,25.73,2018-11-08
63.4,28.65,43.09,2018-12-08
6.39,29.22,61.04,2018-08-13
71.62,27.66,28.87,2018-08-14
35.18,41.07,24.87,2018-08-15
56.45,11.62,11.52,2018-08-16
0.0,2.27,3.47,2018-08-17
0.67,2.64,4.22,2018-08-18
3.88,17.58,14.39,2018-08-19
26.68,19.29,22.36,2018-08-20
1.48,3.45,5.6,2018-08-21
0.0,0.74,1.43,2018-08-22
1.72,3.84,4.17,2018-08-23
1.1,2.47,3.02,2018-08-24
0.0,4.15,5.67,2018-08-25
48.36,7.2,8.57,2018-08-26
108.28,45.65,52.96,2018-08-27
1.14,7.08,13.84,2018-08-28
0.82,2.18,3.05,2018-08-29
0.31,1.64,3.16,2018-08-30
2.75,9.1,7.64,2018-08-31
1.02,6.22,6.47,2018-01-09
12.9,3.57,6.68,2018-02-09
1.07,2.52,4.18,2018-03-09
1.63,0.98,1.06,2018-04-09
11.0,3.41,8.64,2018-05-09
38.75,18.51,16.61,2018-06-09
15.83,2.18,4.26,2018-07-09
13.08,0.12,0.3,2018-08-09
0.0,0.05,0.13,2018-09-09
0.0,0.83,3.29,2018-10-09
0.0,1.72,4.32,2018-11-09
1.59,0.76,1.08,2018-12-09
0.0,2.64,4.23,2018-09-13
0.0,0.72,1.64,2018-09-14
0.0,4.37,4.12,2018-09-15
0.0,14.05,7.49,2018-09-16
29.04,11.04,8.49,2018-09-17
13.88,7.39,8.37,2018-09-18
0.0,6.53,5.9,2018-09-19
0.49,42.48,21.02,2018-09-20
27.96,19.88,21.87,2018-09-21
2.49,2.13,2.5,2018-09-22
0.0,0.55,1.09,2018-09-23
0.0,3.98,4.07,2018-09-24
13.64,5.45,4.57,2018-09-25
0.0,2.44,3.09,2018-09-26
0.35,2.57,2.0,2018-09-27
0.0,2.44,2.65,2018-09-28
0.0,2.18,3.27,2018-09-29
0.0,1.0,1.52,2018-09-30
0.0,0.7,1.34,2018-01-10
0.0,0.63,1.35,2018-02-10
0.0,0.31,0.99,2018-03-10
0.0,0.05,0.17,2018-04-10
0.0,0.12,0.33,2018-05-10
0.0,0.04,0.08,2018-06-10
0.0,0.05,0.15,2018-07-10
0.0,0.0,0.02,2018-08-10
0.0,0.0,0.0,2018-09-10
0.0,1.47,4.48,2018-10-10
0.0,24.9,33.12,2018-11-10
23.42,20.98,32.0,2018-12-10
0.49,1.02,1.31,2018-10-13
0.0,3.24,3.69,2018-10-14
0.0,0.07,0.13,2018-10-15
0.0,0.0,0.01,2018-10-16
0.0,0.0,0.0,2018-10-17
0.0,0.0,0.01,2018-10-18
0.0,0.01,0.02,2018-10-19
0.0,0.0,0.0,2018-10-20
0.0,0.01,0.02,2018-10-21
0.0,0.16,0.33,2018-10-22
0.0,0.63,1.28,2018-10-23
0.0,0.03,0.17,2018-10-24
0.0,0.01,0.06,2018-10-25
0.0,0.0,0.0,2018-10-26
0.0,0.0,0.0,2018-10-27
0.0,0.0,0.0,2018-10-28
0.0,0.0,0.0,2018-10-29
0.0,0.18,0.95,2018-10-30
0.0,0.41,0.55,2018-10-31
0.0,0.07,0.14,2018-01-11
0.0,0.05,0.11,2018-02-11
0.0,0.02,0.05,2018-03-11
0.0,0.08,0.36,2018-04-11
0.0,0.0,0.0,2018-05-11
0.0,0.02,0.08,2018-06-11
0.0,0.19,0.78,2018-07-11
0.0,0.08,0.17,2018-08-11
0.0,0.01,0.03,2018-09-11
0.0,0.0,0.0,2018-10-11
0.0,0.0,0.0,2018-11-11
0.0,0.0,0.0,2018-12-11
0.0,0.0,0.0,2018-11-13
0.0,0.0,0.0,2018-11-14
0.0,0.0,0.0,2018-11-15
0.0,0.0,0.0,2018-11-16
0.0,0.0,0.0,2018-11-17
0.0,0.0,0.0,2018-11-18
0.0,0.0,0.01,2018-11-19
0.0,0.0,0.0,2018-11-20
0.0,0.0,0.0,2018-11-21
0.0,0.0,0.0,2018-11-22
0.0,0.0,0.0,2018-11-23
0.0,0.0,0.0,2018-11-24
0.0,0.0,0.0,2018-11-25
0.0,0.0,0.0,2018-11-26
0.0,0.0,0.0,2018-11-27
0.0,0.0,0.0,2018-11-28
0.0,0.0,0.0,2018-11-29
0.0,0.0,0.0,2018-11-30
0.0,0.0,0.0,2018-01-12
0.0,0.0,0.0,2018-02-12
0.0,0.0,0.0,2018-03-12
0.0,0.0,0.0,2018-04-12
0.0,0.0,0.01,2018-05-12
0.0,0.0,0.0,2018-06-12
0.0,0.0,0.0,2018-07-12
0.0,0.0,0.02,2018-08-12
0.0,0.06,0.26,2018-09-12
0.0,1.13,2.55,2018-10-12
0.0,1.67,2.19,2018-11-12
0.0,1.12,3.18,2018-12-12
0.0,0.07,0.31,2018-12-13
0.0,0.03,0.08,2018-12-14
0.0,0.28,0.79,2018-12-15
0.0,5.66,6.8,2018-12-16
23.61,20.75,12.75,2018-12-17
44.59,6.73,8.8,2018-12-18
0.84,0.0,0.01,2018-12-19
0.0,0.0,0.0,2018-12-20
0.0,0.0,0.0,2018-12-21
0.0,0.0,0.0,2018-12-22
0.0,0.0,0.0,2018-12-23
0.0,0.0,0.0,2018-12-24
0.0,0.0,0.0,2018-12-25
0.0,0.1,0.29,2018-12-26
0.0,4.21,4.0,2018-12-27
0.0,0.0,0.01,2018-12-28
0.0,0.0,0.0,2018-12-29
0.0,0.0,0.0,2018-12-30
0.0,0.0,0.0,2018-12-31
0.0,0.0,0.0,2019-01-01
0.0,0.0,0.0,2019-02-01
0.0,0.0,0.0,2019-03-01
0.0,0.0,0.0,2019-04-01
0.0,0.0,0.0,2019-05-01
0.0,0.0,0.0,2019-06-01
0.0,0.0,0.02,2019-07-01
0.0,0.0,0.0,2019-08-01
0.0,0.0,0.0,2019-09-01
0.0,0.0,0.0,2019-10-01
0.0,0.0,0.0,2019-11-01
0.0,0.0,0.0,2019-12-01
0.0,0.0,0.0,2019-01-13
0.0,0.01,0.08,2019-01-14
0.0,0.0,0.0,2019-01-15
0.0,0.0,0.0,2019-01-16
0.0,0.0,0.0,2019-01-17
0.0,0.0,0.0,2019-01-18
0.0,0.0,0.0,2019-01-19
0.0,0.0,0.0,2019-01-20
0.0,0.0,0.0,2019-01-21
0.0,0.0,0.0,2019-01-22
0.0,0.0,0.0,2019-01-23
0.0,0.02,0.09,2019-01-24
0.0,0.8,2.47,2019-01-25
0.0,6.55,4.91,2019-01-26
0.7,4.58,4.73,2019-01-27
1.68,1.06,0.95,2019-01-28
0.0,0.02,0.06,2019-01-29
0.0,0.0,0.0,2019-01-30
0.0,0.0,0.0,2019-01-31
0.0,0.0,0.0,2019-01-02
0.0,0.0,0.0,2019-02-02
0.0,0.0,0.0,2019-03-02
0.0,0.0,0.0,2019-04-02
0.0,0.0,0.0,2019-05-02
0.0,0.0,0.0,2019-06-02
0.0,0.01,0.03,2019-07-02
0.0,5.7,5.48,2019-08-02
0.0,0.22,0.36,2019-09-02
0.0,0.0,0.0,2019-10-02
0.0,0.0,0.0,2019-11-02
0.0,0.0,0.0,2019-12-02
0.0,0.0,0.0,2019-02-13
0.0,0.0,0.0,2019-02-14
0.0,0.36,0.93,2019-02-15
11.77,1.27,1.75,2019-02-16
0.0,0.01,0.03,2019-02-17
0.0,0.0,0.0,2019-02-18
0.0,0.0,0.0,2019-02-19
0.0,0.0,0.0,2019-02-20
0.0,0.0,0.0,2019-02-21
0.0,0.09,0.53,2019-02-22
0.0,0.01,0.05,2019-02-23
0.0,0.17,0.42,2019-02-24
1.05,0.09,0.2,2019-02-25
0.0,0.11,0.43,2019-02-26
0.0,1.7,2.47,2019-02-27
3.49,0.03,0.1,2019-02-28
0.0,0.0,0.0,2019-01-03
0.0,0.0,0.02,2019-02-03
0.0,0.27,0.55,2019-03-03
0.0,0.09,0.1,2019-04-03
0.0,0.33,0.53,2019-05-03
0.0,0.0,0.0,2019-06-03
0.0,0.0,0.01,2019-07-03
0.0,0.01,0.03,2019-08-03
0.0,0.0,0.0,2019-09-03
0.0,0.04,0.22,2019-10-03
0.0,0.0,0.0,2019-11-03
0.0,0.0,0.02,2019-12-03
0.0,0.06,0.24,2019-03-13
0.0,0.05,0.17,2019-03-14
0.0,0.84,2.52,2019-03-15
0.0,0.01,0.04,2019-03-16
0.0,0.2,0.54,2019-03-17
2.66,0.1,0.35,2019-03-18
0.0,0.01,0.02,2019-03-19
0.0,0.4,1.02,2019-03-20
14.17,1.55,2.78,2019-03-21
0.0,0.09,0.49,2019-03-22
0.0,0.0,0.02,2019-03-23
0.0,0.0,0.0,2019-03-24
0.0,0.0,0.0,2019-03-25
0.0,0.0,0.02,2019-03-26
0.0,0.0,0.0,2019-03-27
0.0,0.0,0.0,2019-03-28
0.0,0.0,0.0,2019-03-29
0.0,0.0,0.0,2019-03-30
0.0,0.0,0.0,2019-03-31
0.0,0.03,0.14,2019-01-04
0.0,0.0,0.0,2019-02-04
0.0,0.0,0.0,2019-03-04
0.0,0.01,0.05,2019-04-04
0.0,0.06,0.26,2019-05-04
0.0,0.04,0.12,2019-06-04
0.0,0.31,0.52,2019-07-04
0.0,0.09,0.38,2019-08-04
0.0,0.1,0.25,2019-09-04
3.07,0.17,0.43,2019-10-04
0.0,0.08,0.17,2019-11-04
0.35,0.03,0.1,2019-12-04
0.0,0.03,0.15,2019-04-13
0.0,0.01,0.06,2019-04-14
0.0,0.01,0.04,2019-04-15
0.64,0.09,0.23,2019-04-16
0.0,0.01,0.06,2019-04-17
0.0,0.41,1.14,2019-04-18
4.85,2.72,3.43,2019-04-19
11.01,0.28,0.54,2019-04-20
0.0,5.16,6.38,2019-04-21
0.0,0.03,0.16,2019-04-22
0.0,0.0,0.0,2019-04-23
0.0,0.0,0.0,2019-04-24
0.0,0.0,0.0,2019-04-25
0.0,0.0,0.0,2019-04-26
0.0,0.0,0.0,2019-04-27
0.0,0.0,0.0,2019-04-28
0.0,0.0,0.0,2019-04-29
0.0,0.26,1.29,2019-04-30
0.0,0.0,0.02,2019-01-05
0.0,2.3,5.66,2019-02-05
0.0,2.86,7.69,2019-03-05
4.07,0.0,0.0,2019-04-05
0.0,0.0,0.0,2019-05-05
0.0,0.0,0.0,2019-06-05
0.0,0.0,0.0,2019-07-05
0.0,0.0,0.0,2019-08-05
0.0,0.0,0.0,2019-09-05
0.0,0.0,0.0,2019-10-05
0.0,0.03,0.11,2019-11-05
0.0,0.03,0.13,2019-12-05
0.5,0.35,1.44,2019-05-13
0.0,0.1,0.37,2019-05-14
0.0,0.0,0.0,2019-05-15
0.0,0.0,0.01,2019-05-16
0.0,0.0,0.01,2019-05-17
0.0,0.0,0.02,2019-05-18
0.0,0.0,0.0,2019-05-19
0.0,0.02,0.09,2019-05-20
0.0,0.02,0.07,2019-05-21
0.0,0.05,0.17,2019-05-22
0.0,0.23,0.74,2019-05-23
0.0,0.08,0.31,2019-05-24
0.0,0.0,0.0,2019-05-25
0.0,0.0,0.01,2019-05-26
0.0,0.02,0.17,2019-05-27
1.4,0.19,0.53,2019-05-28
0.2,0.21,0.61,2019-05-29
0.0,0.02,0.08,2019-05-30
0.0,0.7,2.46,2019-05-31
8.33,0.73,1.5,2019-01-06
0.0,0.34,0.97,2019-02-06
21.01,0.2,0.37,2019-03-06
12.51,0.01,0.02,2019-04-06
0.0,0.04,0.16,2019-05-06
0.2,0.1,0.4,2019-06-06
7.76,0.05,0.17,2019-07-06
0.0,0.51,1.7,2019-08-06
0.0,0.28,0.7,2019-09-06
0.0,0.0,0.01,2019-10-06
0.0,0.01,0.04,2019-11-06
0.0,0.46,2.49,2019-12-06
0.0,0.7,2.05,2019-06-13
7.56,0.9,1.7,2019-06-14
2.05,1.21,2.11,2019-06-15
4.68,6.06,8.02,2019-06-16
16.07,3.38,4.73,2019-06-17
0.4,0.95,2.02,2019-06-18
0.36,0.8,1.59,2019-06-19
0.0,4.14,5.11,2019-06-20
20.43,5.79,6.77,2019-06-21
32.61,5.39,5.14,2019-06-22
4.91,3.71,3.89,2019-06-23
0.0,0.55,0.75,2019-06-24
0.0,0.33,0.37,2019-06-25
0.0,0.95,1.09,2019-06-26
0.0,3.13,2.97,2019-06-27
2.19,9.46,9.15,2019-06-28
0.0,19.74,13.54,2019-06-29
0.0,13.77,16.54,2019-06-30
9.51,21.9,11.97,2019-01-07
48.13,22.81,14.36,2019-02-07
17.44,7.37,8.81,2019-03-07
6.95,3.17,4.37,2019-04-07
11.02,3.33,5.32,2019-05-07
36.68,1.53,3.87,2019-06-07
0.0,1.64,1.57,2019-07-07
1.42,1.99,2.41,2019-08-07
0.2,3.33,5.48,2019-09-07
0.7,1.49,2.08,2019-10-07
5.16,1.38,1.93,2019-11-07
0.0,2.22,2.95,2019-12-07
0.0,2.93,3.62,2019-07-13
4.63,1.39,2.0,2019-07-14
0.0,1.74,2.31,2019-07-15
0.2,1.14,2.03,2019-07-16
0.25,3.27,4.43,2019-07-17
28.02,16.65,9.57,2019-07-18
9.68,9.29,6.15,2019-07-19
1.81,2.86,2.68,2019-07-20
0.0,1.6,1.93,2019-07-21
0.0,1.26,1.33,2019-07-22
1.22,2.62,3.43,2019-07-23
6.37,8.08,6.97,2019-07-24
2.17,13.87,8.1,2019-07-25
8.34,31.36,27.65,2019-07-26
23.08,24.26,32.31,2019-07-27
6.19,21.8,29.73,2019-07-28
12.36,24.01,23.35,2019-07-29
19.08,3.72,5.63,2019-07-30
3.76,11.01,17.21,2019-07-31
0.92,5.58,7.17,2019-01-08
0.0,20.25,28.7,2019-02-08
1.68,15.03,22.73,2019-03-08
0.7,9.78,17.5,2019-04-08
1.78,5.9,12.32,2019-05-08
0.0,23.24,21.21,2019-06-08
36.64,24.73,18.23,2019-07-08
61.26,7.9,11.29,2019-08-08
1.13,4.16,6.5,2019-09-08
1.05,0.35,0.51,2019-10-08
1.29,3.18,5.18,2019-11-08
16.5,15.07,10.9,2019-12-08
155.99,21.57,18.86,2019-08-13
64.07,6.72,11.14,2019-08-14
0.0,1.14,1.87,2019-08-15
0.0,2.66,2.8,2019-08-16
0.76,7.07,6.24,2019-08-17
8.21,8.28,7.92,2019-08-18
10.31,5.96,5.58,2019-08-19
14.45,10.12,6.3,2019-08-20
0.0,22.0,13.53,2019-08-21
5.79,22.57,22.6,2019-08-22
0.0,18.11,25.31,2019-08-23
4.25,12.37,10.14,2019-08-24
25.86,6.99,6.42,2019-08-25
35.05,1.34,2.42,2019-08-26
11.62,1.75,3.78,2019-08-27
0.0,4.28,5.5,2019-08-28
0.67,4.11,4.76,2019-08-29
3.69,12.03,8.03,2019-08-30
0.5,8.43,6.7,2019-08-31
22.73,10.88,6.87,2019-01-09
10.66,17.22,10.22,2019-02-09
7.85,20.26,11.81,2019-03-09
27.91,23.75,30.73,2019-04-09
12.34,20.57,17.3,2019-05-09
50.41,25.21,25.64,2019-06-09
23.94,37.07,47.47,2019-07-09
20.41,3.99,5.65,2019-08-09
3.94,3.21,4.7,2019-09-09
10.33,2.8,3.73,2019-10-09
0.7,1.84,2.43,2019-11-09
2.15,4.4,6.38,2019-12-09
7.78,3.81,4.08,2019-09-13
0.0,2.58,3.3,2019-09-14
0.0,3.98,3.28,2019-09-15
6.19,3.79,3.02,2019-09-16
0.0,4.64,4.56,2019-09-17
0.0,2.18,2.22,2019-09-18
3.85,4.31,2.55,2019-09-19
0.0,3.27,2.37,2019-09-20
0.0,2.96,2.05,2019-09-21
0.0,1.69,1.97,2019-09-22
0.0,5.18,3.88,2019-09-23
0.0,12.97,9.73,2019-09-24
14.94,9.35,5.21,2019-09-25
10.5,5.75,5.8,2019-09-26
0.0,2.54,3.5,2019-09-27
0.0,5.54,12.74,2019-09-28
0.95,5.08,5.89,2019-09-29
22.45,3.29,3.04,2019-09-30
17.69,3.26,2.57,2019-01-10
4.62,3.46,2.92,2019-02-10
19.36,1.7,1.54,2019-03-10
1.41,2.85,3.06,2019-04-10
0.0,4.63,3.55,2019-05-10
1.4,6.11,3.01,2019-06-10
0.0,6.12,2.61,2019-07-10
0.0,5.52,2.43,2019-08-10
0.0,7.49,6.42,2019-09-10
0.0,4.13,3.04,2019-10-10
0.0,3.77,3.04,2019-11-10
0.0,5.66,4.18,2019-12-10
0.0,2.76,2.08,2019-10-13
0.0,2.24,2.3,2019-10-14
0.0,0.28,0.5,2019-10-15
0.0,1.33,2.05,2019-10-16
0.0,2.8,1.82,2019-10-17
0.0,2.95,2.24,2019-10-18
0.0,4.88,4.31,2019-10-20
0.0,1.17,1.3,2019-10-21
0.0,2.36,3.03,2019-10-22
0.0,14.32,7.31,2019-10-23
6.07,27.09,17.06,2019-10-24
22.14,7.4,8.68,2019-10-25
0.7,5.11,6.22,2019-10-26
0.0,2.44,3.62,2019-10-27
0.0,2.51,1.84,2019-10-28
0.0,2.2,2.4,2019-10-29
0.0,4.31,3.84,2019-10-30
0.0,3.53,2.01,2019-10-31
2.05,0.86,1.67,2019-01-11
0.0,0.02,0.06,2019-02-11
0.0,0.0,0.01,2019-03-11
0.0,0.09,0.22,2019-04-11
0.0,0.48,0.43,2019-05-11
0.0,0.16,0.23,2019-06-11
0.0,0.01,0.03,2019-07-11
0.0,0.0,0.01,2019-08-11
0.0,0.34,0.41,2019-09-11
0.0,0.0,0.01,2019-10-11
0.0,0.02,0.06,2019-11-11
0.0,0.0,0.0,2019-12-11
0.0,0.0,0.0,2019-11-13
0.0,0.0,0.0,2019-11-14
0.0,0.0,0.0,2019-11-15
0.0,0.0,0.0,2019-11-16
0.0,0.0,0.0,2019-11-17
0.0,0.0,0.0,2019-11-18
0.0,0.0,0.0,2019-11-19
0.0,0.0,0.0,2019-11-20
0.0,0.0,0.0,2019-11-21
0.0,0.0,0.0,2019-11-22
0.0,0.0,0.0,2019-11-23
0.0,0.0,0.0,2019-11-24
0.0,0.0,0.0,2019-11-25
0.0,0.0,0.0,2019-11-26
0.0,0.0,0.0,2019-11-27
0.0,0.0,0.0,2019-11-28
0.0,0.0,0.0,2019-11-29
0.0,0.0,0.0,2019-11-30
0.0,0.01,0.04,2019-01-12
0.0,0.05,0.16,2019-02-12
0.0,0.01,0.06,2019-03-12
0.0,0.0,0.0,2019-04-12
0.0,0.0,0.0,2019-05-12
0.0,0.0,0.0,2019-06-12
0.0,0.0,0.0,2019-07-12
0.0,0.0,0.0,2019-08-12
0.0,0.0,0.0,2019-09-12
0.0,0.0,0.0,2019-10-12
0.0,0.0,0.0,2019-11-12
0.0,0.0,0.01,2019-12-12
0.0,0.0,0.01,2019-12-13
0.0,0.07,0.11,2019-12-14
0.0,0.54,1.28,2019-12-15
0.0,0.18,0.2,2019-12-16
0.0,0.24,0.51,2019-12-17
0.0,0.03,0.07,2019-12-18
0.0,0.0,0.0,2019-12-19
0.0,0.0,0.0,2019-12-20
0.0,0.0,0.0,2019-12-21
0.0,0.0,0.01,2019-12-22
0.0,0.01,0.05,2019-12-23
0.0,0.0,0.01,2019-12-24
0.0,0.6,1.3,2019-12-25
0.0,9.91,5.61,2019-12-26
0.35,0.47,0.75,2019-12-27
0.0,0.0,0.0,2019-12-28
0.0,0.0,0.0,2019-12-29
0.0,0.0,0.0,2019-12-30
0.0,0.31,1.01,2019-12-31
0.0,1.21,5.0,2020-01-01
0.0,16.41,12.85,2020-02-01
0.2,10.76,9.67,2020-03-01
6.51,0.36,0.39,2020-04-01
0.0,0.03,0.04,2020-05-01
0.0,0.0,0.0,2020-06-01
0.0,0.0,0.0,2020-07-01
0.0,1.84,2.07,2020-08-01
0.0,7.63,4.91,2020-09-01
0.0,0.0,0.0,2020-10-01
0.0,0.0,0.0,2020-11-01
0.0,0.0,0.0,2020-12-01
0.0,0.0,0.0,2020-01-13
0.0,0.0,0.0,2020-01-14
0.0,0.0,0.0,2020-01-15
0.0,0.0,0.0,2020-01-16
0.0,0.0,0.0,2020-01-17
0.0,0.01,0.03,2020-01-18
0.0,0.18,0.25,2020-01-19
0.0,0.01,0.03,2020-01-20
0.0,0.0,0.0,2020-01-21
0.0,0.01,0.05,2020-01-22
0.0,0.07,0.17,2020-01-23
0.0,0.0,0.0,2020-01-24
0.0,0.0,0.0,2020-01-25
0.0,0.0,0.0,2020-01-26
0.0,0.01,0.04,2020-01-27
0.0,1.51,1.36,2020-01-28
0.0,2.73,2.7,2020-01-29
0.0,0.36,0.43,2020-01-30
0.0,0.0,0.0,2020-01-31
0.0,1.47,2.0,2020-01-02
0.0,0.79,1.24,2020-02-02
0.0,0.0,0.02,2020-03-02
0.0,2.49,4.2,2020-04-02
6.39,5.88,4.18,2020-05-02
0.0,5.03,6.21,2020-06-02
0.7,7.32,6.95,2020-07-02
7.34,16.07,9.46,2020-08-02
7.77,0.44,1.01,2020-09-02
0.0,0.0,0.0,2020-10-02
0.0,0.0,0.0,2020-11-02
0.0,0.0,0.0,2020-12-02
0.0,0.0,0.0,2020-02-13
0.0,0.0,0.0,2020-02-14
0.0,0.0,0.0,2020-02-15
0.0,0.0,0.0,2020-02-16
0.0,0.0,0.0,2020-02-17
0.0,0.0,0.0,2020-02-18
0.0,0.0,0.0,2020-02-19
0.0,0.0,0.0,2020-02-20
0.0,0.0,0.0,2020-02-21
0.0,0.0,0.01,2020-02-22
0.0,0.88,2.67,2020-02-23
0.0,2.89,4.19,2020-02-24
9.67,2.77,3.59,2020-02-25
7.87,0.0,0.01,2020-02-26
0.0,0.0,0.0,2020-02-27
0.0,0.0,0.0,2020-02-28
0.0,0.0,0.0,2020-02-29
0.0,0.03,0.17,2020-01-03
0.0,0.13,0.44,2020-02-03
0.0,0.15,0.45,2020-03-03
0.0,2.77,3.45,2020-04-03
6.74,2.52,2.64,2020-05-03
20.71,2.85,2.14,2020-06-03
4.39,2.33,2.82,2020-07-03
3.35,1.53,1.58,2020-08-03
4.63,0.99,2.31,2020-09-03
