obs,meanmod,stdmod,datetime
0.0,0.41,1.18,2012-10-23
0.0,0.0,0.01,2012-10-24
0.0,0.0,0.0,2012-10-25
0.0,0.0,0.01,2012-10-26
0.0,0.0,0.02,2012-10-27
0.0,0.01,0.02,2012-10-28
0.0,0.0,0.0,2012-10-29
0.0,0.0,0.0,2012-10-30
0.0,0.0,0.0,2012-10-31
0.0,5.28,3.93,2012-01-11
0.0,14.02,4.27,2012-02-11
3.85,13.32,8.66,2012-03-11
0.0,14.28,5.69,2012-04-11
0.0,4.3,2.26,2012-05-11
0.0,1.24,0.58,2012-06-11
8.93,0.39,0.29,2012-07-11
0.0,0.0,0.0,2012-08-11
0.0,0.0,0.0,2012-09-11
0.0,0.0,0.0,2012-10-11
0.0,0.0,0.0,2012-11-11
0.0,0.0,0.0,2012-12-11
0.0,0.0,0.0,2012-11-13
0.0,0.0,0.0,2012-11-14
0.0,0.0,0.0,2012-11-15
0.0,0.0,0.0,2012-11-16
0.0,0.0,0.0,2012-11-17
0.0,0.29,0.25,2012-11-18
0.0,0.47,0.27,2012-11-22
0.0,0.0,0.0,2012-11-29
0.0,0.15,0.27,2012-05-12
0.0,0.07,0.15,2012-06-12
0.0,0.0,0.0,2012-07-12
0.0,0.0,0.0,2012-08-12
0.0,0.0,0.0,2012-09-12
0.0,0.21,0.45,2012-11-12
0.0,0.02,0.03,2012-12-12
0.0,0.0,0.0,2012-12-15
0.0,0.0,0.0,2012-12-18
0.0,0.0,0.0,2012-12-19
0.0,0.0,0.0,2012-12-20
0.0,0.0,0.0,2012-12-21
0.0,0.0,0.0,2012-12-22
0.0,0.0,0.0,2012-12-23
0.0,0.0,0.0,2012-12-24
0.0,0.0,0.0,2012-12-25
0.0,0.0,0.0,2012-12-26
0.0,0.0,0.0,2012-12-27
0.0,0.0,0.0,2012-12-28
0.0,0.0,0.0,2012-12-29
0.0,0.0,0.0,2012-12-30
0.0,0.0,0.0,2012-12-31
0.0,0.21,0.57,2013-01-01
0.0,2.12,0.96,2013-02-01
0.69,0.85,0.32,2013-03-01
0.0,0.01,0.03,2013-04-01
0.0,0.0,0.0,2013-05-01
0.0,0.34,0.29,2013-06-01
0.0,0.76,0.42,2013-07-01
0.0,0.0,0.0,2013-08-01
0.0,0.0,0.0,2013-09-01
0.0,0.0,0.0,2013-10-01
0.0,0.0,0.0,2013-11-01
0.0,0.0,0.0,2013-12-01
0.0,0.0,0.0,2013-01-13
0.0,0.0,0.0,2013-01-14
0.0,0.0,0.0,2013-01-15
0.0,0.0,0.0,2013-01-16
0.0,0.0,0.0,2013-01-17
0.0,0.0,0.0,2013-01-18
0.0,0.0,0.0,2013-01-19
0.0,0.02,0.03,2013-01-20
0.0,0.0,0.01,2013-01-21
0.0,0.0,0.0,2013-01-22
0.0,0.0,0.0,2013-01-23
0.0,0.0,0.0,2013-01-24
0.0,0.0,0.0,2013-01-25
0.0,0.0,0.0,2013-01-26
0.0,0.0,0.0,2013-01-27
0.0,0.0,0.0,2013-01-28
0.0,0.0,0.0,2013-01-29
0.0,0.0,0.0,2013-01-30
0.0,0.0,0.0,2013-01-31
0.0,0.0,0.0,2013-01-02
0.0,0.0,0.0,2013-02-02
0.0,0.0,0.0,2013-03-02
0.0,0.0,0.0,2013-04-02
0.0,0.0,0.0,2013-05-02
0.0,0.0,0.0,2013-06-02
0.0,0.02,0.04,2013-07-02
0.0,1.06,1.06,2013-08-02
0.14,0.31,0.22,2013-09-02
0.0,0.0,0.01,2013-10-02
0.0,0.0,0.0,2013-11-02
0.0,0.07,0.15,2013-12-02
0.0,0.01,0.03,2013-02-13
0.0,0.0,0.01,2013-02-14
0.0,0.23,0.34,2013-02-15
0.0,15.34,8.33,2013-02-16
4.62,5.9,1.97,2013-02-17
1.43,0.61,0.55,2013-02-18
0.0,0.0,0.0,2013-02-19
0.0,0.0,0.0,2013-02-20
0.0,0.0,0.0,2013-02-21
0.0,0.0,0.0,2013-02-22
0.0,0.0,0.0,2013-02-23
0.0,0.01,0.04,2013-02-24
0.0,0.0,0.0,2013-02-25
0.0,0.0,0.0,2013-02-26
0.0,0.0,0.0,2013-02-27
0.0,0.0,0.0,2013-02-28
0.0,0.0,0.0,2013-01-03
0.0,0.0,0.0,2013-02-03
0.0,0.0,0.0,2013-03-03
0.0,0.0,0.0,2013-04-03
0.0,0.0,0.0,2013-05-03
0.0,0.0,0.0,2013-06-03
0.0,0.0,0.0,2013-07-03
0.0,0.0,0.0,2013-08-03
0.0,0.0,0.0,2013-09-03
0.0,0.0,0.0,2013-10-03
0.0,0.0,0.0,2013-11-03
0.0,0.0,0.0,2013-12-03
0.0,0.03,0.11,2013-03-13
0.0,0.67,0.88,2013-03-14
0.0,2.87,2.22,2013-03-15
0.0,0.92,1.16,2013-03-16
0.0,0.12,0.19,2013-03-17
0.0,0.0,0.0,2013-03-18
0.0,0.0,0.0,2013-03-19
0.0,0.0,0.0,2013-03-20
0.0,0.0,0.01,2013-03-21
0.0,0.01,0.03,2013-03-22
0.0,0.02,0.06,2013-03-23
0.0,0.28,0.32,2013-03-24
0.0,0.0,0.01,2013-03-25
0.0,0.01,0.03,2013-03-26
0.0,0.09,0.18,2013-03-27
0.0,0.36,0.38,2013-03-28
0.0,0.07,0.12,2013-03-29
0.0,0.0,0.01,2013-03-30
0.0,0.0,0.0,2013-03-31
0.0,0.01,0.05,2013-01-04
0.0,0.19,0.2,2013-02-04
0.0,0.21,0.37,2013-03-04
0.0,0.0,0.01,2013-04-04
0.0,0.0,0.0,2013-05-04
0.0,0.0,0.0,2013-06-04
0.0,0.0,0.0,2013-07-04
0.0,0.0,0.0,2013-08-04
0.0,0.0,0.0,2013-09-04
0.0,0.14,0.26,2013-10-04
0.0,0.45,0.52,2013-11-04
0.0,0.06,0.13,2013-12-04
0.0,1.85,0.92,2013-04-13
3.11,0.56,0.3,2013-04-14
0.33,0.03,0.06,2013-04-15
0.0,0.0,0.0,2013-04-16
0.0,0.02,0.04,2013-04-17
0.0,0.2,0.2,2013-04-18
0.0,1.56,0.88,2013-04-19
20.36,9.53,9.22,2013-04-20
10.85,14.1,7.07,2013-04-21
0.0,0.21,0.34,2013-04-25
0.0,1.6,1.18,2013-04-26
0.0,0.01,0.04,2013-04-30
0.0,0.5,0.47,2013-01-05
4.16,0.15,0.2,2013-02-05
0.33,0.37,0.22,2013-06-05
0.0,0.32,0.25,2013-07-05
0.0,0.0,0.01,2013-09-05
0.0,0.0,0.0,2013-10-05
0.0,0.01,0.03,2013-11-05
0.0,0.03,0.05,2013-12-05
0.0,0.01,0.02,2013-05-13
0.0,0.06,0.11,2013-05-14
1.3,0.01,0.04,2013-05-15
0.0,0.0,0.0,2013-05-16
0.0,0.0,0.0,2013-05-17
0.0,0.0,0.0,2013-05-18
0.0,0.02,0.02,2013-05-19
0.0,0.01,0.01,2013-05-20
0.0,0.04,0.08,2013-05-21
0.0,0.0,0.0,2013-05-22
0.0,0.0,0.0,2013-05-23
0.0,0.0,0.0,2013-05-24
0.0,0.0,0.0,2013-05-25
0.0,0.32,0.18,2013-05-26
4.45,0.93,0.86,2013-05-27
4.9,0.07,0.09,2013-05-28
0.0,0.18,0.19,2013-05-29
2.14,0.18,0.21,2013-05-30
3.93,0.23,0.11,2013-05-31
0.0,0.31,0.14,2013-01-06
2.89,1.55,3.08,2013-02-06
0.0,4.46,4.25,2013-03-06
0.0,8.71,5.19,2013-04-06
0.0,9.56,4.57,2013-05-06
34.96,5.21,3.25,2013-06-06
0.0,18.25,8.49,2013-07-06
0.0,9.91,5.16,2013-09-06
0.0,15.61,6.89,2013-10-06
0.0,31.26,16.47,2013-11-06
46.64,39.0,19.5,2013-06-13
4.05,13.96,5.51,2013-06-15
0.0,6.08,6.99,2013-06-18
0.0,4.3,3.99,2013-06-19
18.01,11.16,4.62,2013-06-20
0.44,12.66,7.38,2013-06-21
2.84,24.06,9.93,2013-06-22
5.09,32.61,14.39,2013-06-23
54.32,35.39,16.78,2013-06-24
130.65,32.74,13.59,2013-06-25
5.04,4.7,4.05,2013-06-26
0.52,2.43,2.95,2013-06-27
1.76,4.32,3.81,2013-06-28
0.0,6.39,3.17,2013-06-29
0.0,9.03,5.51,2013-06-30
4.19,5.63,5.43,2013-01-07
0.81,7.0,4.5,2013-02-07
0.0,5.92,4.17,2013-03-07
0.68,1.57,2.38,2013-04-07
35.3,1.18,1.08,2013-05-07
0.0,2.25,1.95,2013-06-07
0.69,13.41,6.25,2013-07-07
4.14,7.72,5.73,2013-08-07
4.58,16.86,8.93,2013-09-07
33.87,17.99,8.94,2013-10-07
6.12,53.26,22.24,2013-11-07
34.84,5.17,6.07,2013-12-07
0.87,3.72,4.03,2013-07-13
0.24,18.74,9.33,2013-07-14
4.47,7.26,4.91,2013-07-15
1.24,2.85,3.17,2013-07-16
0.65,4.75,5.64,2013-07-17
0.0,11.74,7.37,2013-07-18
0.0,14.39,9.25,2013-07-19
0.19,20.47,11.87,2013-07-20
29.88,22.6,11.9,2013-07-21
16.99,31.25,10.28,2013-07-22
66.71,11.1,10.45,2013-07-23
1.29,4.4,3.45,2013-07-24
8.07,21.55,11.71,2013-07-25
37.23,21.55,11.74,2013-07-26
39.27,4.46,2.34,2013-07-27
7.72,5.26,4.02,2013-07-28
7.69,13.9,8.29,2013-07-29
42.84,47.78,15.26,2013-07-30
122.59,19.98,6.42,2013-07-31
2.78,8.07,4.98,2013-01-08
6.91,1.4,1.34,2013-02-08
0.11,2.41,1.59,2013-03-08
3.92,16.54,7.4,2013-04-08
8.0,15.31,6.77,2013-05-08
8.01,17.58,7.64,2013-06-08
0.0,5.13,3.61,2013-07-08
12.83,9.58,4.53,2013-08-08
42.27,6.4,4.22,2013-09-08
5.76,1.62,2.76,2013-10-08
0.67,12.07,6.85,2013-11-08
1.57,13.8,5.7,2013-12-08
62.77,4.96,3.39,2013-08-13
1.8,7.46,5.65,2013-08-14
10.59,12.04,5.96,2013-08-15
3.57,9.29,7.08,2013-08-16
24.52,15.94,7.5,2013-08-17
10.03,23.31,11.48,2013-08-18
14.25,9.08,4.47,2013-08-19
33.52,6.49,4.9,2013-08-20
3.87,5.32,3.38,2013-08-21
0.0,3.29,3.09,2013-08-22
0.0,0.24,0.37,2013-08-23
0.0,0.17,0.15,2013-08-24
0.0,0.88,1.4,2013-08-25
0.0,1.97,1.67,2013-08-26
0.0,19.82,5.78,2013-08-27
22.12,24.52,14.59,2013-08-28
15.99,12.58,11.02,2013-08-29
0.0,0.85,0.37,2013-08-30
0.0,0.95,0.97,2013-08-31
7.08,5.94,4.91,2013-01-09
0.0,11.5,5.31,2013-02-09
2.37,17.07,7.23,2013-03-09
0.0,1.82,1.99,2013-04-09
6.18,2.23,1.79,2013-05-09
2.54,7.21,4.87,2013-06-09
23.07,17.95,6.84,2013-07-09
1.74,20.6,7.55,2013-08-09
0.55,10.69,6.14,2013-09-09
1.04,6.52,3.35,2013-10-09
0.0,2.53,3.33,2013-11-09
0.0,1.79,1.93,2013-12-09
0.0,11.99,5.72,2013-09-13
10.25,4.77,2.52,2013-09-14
2.52,7.45,2.81,2013-09-15
0.35,11.01,4.94,2013-09-16
2.88,13.78,5.35,2013-09-17
19.94,14.93,7.51,2013-09-18
1.14,13.14,8.98,2013-09-19
14.46,11.75,5.56,2013-09-20
2.02,9.09,5.96,2013-09-21
25.11,3.82,3.32,2013-09-22
0.52,1.42,1.56,2013-09-23
0.0,0.32,0.33,2013-09-24
0.0,0.36,0.39,2013-09-25
0.0,2.84,3.05,2013-09-26
4.72,10.21,3.85,2013-09-27
26.57,19.62,5.65,2013-09-28
37.33,20.86,15.19,2013-09-29
17.69,27.79,8.46,2013-09-30
44.66,27.59,7.51,2013-01-10
5.9,15.4,7.51,2013-02-10
2.27,11.9,4.92,2013-03-10
0.0,7.86,4.5,2013-04-10
1.0,2.97,3.56,2013-05-10
0.0,3.89,4.79,2013-06-10
0.0,17.36,5.95,2013-07-10
3.92,9.99,5.17,2013-08-10
1.87,16.1,5.6,2013-09-10
2.93,6.69,4.57,2013-10-10
7.21,2.38,2.0,2013-11-10
10.62,41.73,21.65,2013-12-10
54.87,14.71,8.53,2013-10-13
13.4,0.24,0.21,2013-10-14
0.0,0.35,0.24,2013-10-15
0.0,0.47,0.66,2013-10-16
0.0,1.14,0.29,2013-10-17
0.0,0.1,0.1,2013-10-18
0.0,0.02,0.03,2013-10-19
0.0,4.03,2.55,2013-10-20
0.0,23.71,4.98,2013-10-21
21.49,15.82,7.24,2013-10-22
3.48,24.9,7.56,2013-10-24
11.24,17.26,8.02,2013-10-25
2.39,21.0,9.46,2013-10-26
24.17,14.44,11.1,2013-10-27
4.83,0.72,0.53,2013-10-28
0.0,0.36,0.34,2013-10-29
0.0,0.0,0.0,2013-10-30
0.0,0.0,0.0,2013-10-31
0.0,0.04,0.08,2013-01-11
0.0,0.02,0.03,2013-02-11
0.0,0.0,0.0,2013-03-11
0.0,0.0,0.0,2013-04-11
0.0,0.0,0.0,2013-05-11
0.0,0.0,0.01,2013-06-11
0.0,0.0,0.0,2013-07-11
0.0,0.0,0.0,2013-08-11
0.0,0.0,0.0,2013-09-11
0.0,0.0,0.01,2013-10-11
0.0,0.0,0.0,2013-11-11
0.0,0.0,0.0,2013-12-11
0.0,0.0,0.0,2013-11-13
0.0,0.0,0.0,2013-11-14
0.0,0.0,0.0,2013-11-15
0.0,0.71,1.09,2013-11-16
0.0,0.47,0.8,2013-11-17
0.0,0.0,0.01,2013-11-18
0.0,0.0,0.0,2013-11-19
0.0,0.03,0.11,2013-11-20
0.0,0.57,1.38,2013-11-21
0.0,2.24,3.42,2013-11-22
0.0,0.48,0.99,2013-11-23
0.0,4.18,4.29,2013-11-24
0.0,0.04,0.08,2013-11-25
0.0,0.0,0.0,2013-11-26
0.0,0.0,0.0,2013-11-27
0.0,0.23,0.61,2013-11-28
0.0,0.02,0.04,2013-11-29
0.0,0.04,0.08,2013-11-30
0.0,0.0,0.0,2013-01-12
0.0,0.01,0.05,2013-02-12
0.0,0.0,0.0,2013-03-12
0.0,0.0,0.0,2013-04-12
0.0,0.0,0.0,2013-05-12
0.0,0.0,0.0,2013-07-12
0.0,0.0,0.0,2013-08-12
0.0,0.0,0.0,2013-09-12
0.0,0.0,0.0,2013-10-12
0.0,0.0,0.0,2013-11-12
0.0,0.0,0.0,2013-12-12
0.0,0.0,0.0,2013-12-13
0.0,0.0,0.0,2013-12-14
0.0,0.0,0.0,2013-12-16
0.0,0.0,0.0,2013-12-17
0.0,0.0,0.0,2013-12-18
0.0,0.0,0.0,2013-12-20
0.0,0.0,0.0,2013-12-21
0.0,0.01,0.03,2013-12-22
0.0,0.0,0.0,2013-12-23
0.0,0.0,0.0,2013-12-24
0.0,0.0,0.0,2013-12-25
0.0,0.0,0.0,2013-12-26
0.0,0.0,0.0,2013-12-27
0.0,0.0,0.0,2013-12-28
0.0,0.0,0.0,2013-12-29
0.0,0.0,0.0,2013-12-30
0.0,0.0,0.0,2013-12-31
0.0,0.0,0.0,2014-01-01
0.0,0.0,0.0,2014-02-01
0.0,0.0,0.0,2014-03-01
0.0,0.0,0.0,2014-04-01
0.0,0.02,0.07,2014-05-01
0.0,0.1,0.15,2014-06-01
0.0,0.03,0.04,2014-07-01
0.0,0.0,0.0,2014-08-01
0.0,0.0,0.0,2014-09-01
0.0,0.0,0.0,2014-10-01
0.0,0.11,0.19,2014-11-01
0.0,0.15,0.24,2014-12-01
0.0,0.02,0.06,2014-01-13
0.0,0.0,0.03,2014-01-14
0.0,0.0,0.0,2014-01-15
0.0,0.0,0.01,2014-01-16
0.0,0.04,0.08,2014-01-17
0.0,0.01,0.03,2014-01-18
0.0,0.02,0.05,2014-01-19
0.0,0.01,0.04,2014-01-20
0.0,0.0,0.0,2014-01-21
0.0,0.0,0.02,2014-01-22
0.0,0.0,0.0,2014-01-23
0.0,0.01,0.07,2014-01-24
0.0,0.0,0.0,2014-01-25
0.0,0.0,0.0,2014-01-26
0.0,0.0,0.0,2014-01-27
0.0,0.0,0.0,2014-01-28
0.0,0.0,0.0,2014-01-29
0.0,0.0,0.0,2014-01-30
0.0,0.0,0.0,2014-01-31
0.0,0.0,0.0,2014-01-02
0.0,0.0,0.0,2014-02-02
0.0,0.0,0.0,2014-03-02
0.0,0.0,0.0,2014-04-02
0.0,0.0,0.0,2014-05-02
0.0,0.0,0.0,2014-06-02
0.0,0.0,0.0,2014-07-02
0.0,0.0,0.0,2014-08-02
0.0,0.0,0.0,2014-09-02
0.0,0.0,0.0,2014-10-02
0.0,0.19,0.58,2014-11-02
0.0,0.0,0.0,2014-12-02
0.0,0.0,0.0,2014-02-13
0.0,0.35,0.5,2014-02-14
0.0,1.76,1.76,2014-02-15
0.0,5.13,2.06,2014-02-16
6.22,0.0,0.0,2014-02-17
0.0,0.0,0.0,2014-02-18
0.0,0.0,0.0,2014-02-19
0.0,0.0,0.0,2014-02-20
0.0,0.0,0.0,2014-02-21
0.0,0.01,0.07,2014-02-22
0.0,0.92,1.51,2014-02-23
0.0,0.03,0.22,2014-02-24
0.0,0.02,0.07,2014-02-25
0.0,1.22,2.06,2014-02-26
0.0,0.5,1.01,2014-02-27
0.0,0.42,0.96,2014-02-28
0.0,0.53,0.8,2014-01-03
0.0,1.67,2.06,2014-02-03
0.0,2.57,3.36,2014-03-03
0.0,13.75,5.37,2014-04-03
0.14,0.19,0.56,2014-05-03
0.0,1.83,2.31,2014-06-03
0.0,0.46,0.85,2014-07-03
0.0,0.48,0.76,2014-08-03
0.0,1.26,1.98,2014-09-03
0.84,2.49,2.52,2014-10-03
0.0,0.39,0.87,2014-11-03
0.0,0.17,0.46,2014-12-03
14.83,3.31,3.47,2014-03-13
0.0,2.68,3.55,2014-03-14
1.47,0.61,1.32,2014-03-15
0.0,0.0,0.01,2014-03-16
0.0,0.0,0.0,2014-03-17
5.5,0.52,0.84,2014-03-19
0.0,0.0,0.0,2014-03-21
0.0,0.0,0.0,2014-03-22
0.0,0.0,0.0,2014-03-23
0.0,0.0,0.0,2014-03-24
0.0,0.05,0.28,2014-03-25
0.0,0.02,0.14,2014-03-26
0.0,0.08,0.31,2014-03-27
0.0,0.0,0.0,2014-03-29
0.0,0.0,0.0,2014-03-30
0.0,0.36,0.52,2014-01-04
0.0,0.0,0.01,2014-02-04
0.0,0.0,0.0,2014-03-04
0.0,0.0,0.0,2014-04-04
0.0,0.0,0.0,2014-05-04
0.0,0.0,0.0,2014-06-04
0.0,0.0,0.0,2014-07-04
0.0,0.13,0.29,2014-08-04
0.7,0.58,0.62,2014-09-04
0.0,0.03,0.08,2014-10-04
0.0,0.23,0.37,2014-11-04
0.0,0.43,0.54,2014-12-04
0.0,1.01,0.89,2014-04-13
0.0,0.36,0.84,2014-04-14
0.56,0.07,0.4,2014-04-15
0.0,0.33,0.69,2014-04-16
0.28,1.87,2.11,2014-04-17
0.0,1.77,2.43,2014-04-18
0.0,0.48,0.98,2014-04-19
6.96,1.42,1.63,2014-04-20
0.0,0.0,0.0,2014-04-25
0.14,0.42,0.6,2014-04-29
0.0,0.67,0.64,2014-01-05
0.0,1.28,1.33,2014-03-05
0.0,2.58,3.53,2014-04-05
0.28,0.94,1.27,2014-06-05
0.0,0.54,0.83,2014-07-05
0.0,3.11,3.12,2014-08-05
0.51,11.25,11.25,2014-09-05
2.1,4.51,4.15,2014-10-05
1.68,0.06,0.27,2014-11-05
0.0,0.0,0.0,2014-12-05
0.0,0.0,0.01,2014-05-13
0.0,0.01,0.04,2014-05-14
0.0,0.01,0.02,2014-05-15
0.0,0.0,0.0,2014-05-16
0.0,0.0,0.0,2014-05-17
0.0,0.07,0.23,2014-05-18
0.0,0.34,0.89,2014-05-19
0.0,0.0,0.0,2014-05-20
0.0,0.17,0.46,2014-05-21
0.0,0.04,0.24,2014-05-22
0.0,0.0,0.0,2014-05-23
0.0,0.02,0.12,2014-05-24
0.0,2.97,3.57,2014-05-25
2.36,49.6,31.94,2014-05-26
217.34,2.86,2.66,2014-05-27
0.0,0.23,0.23,2014-05-28
0.0,0.33,0.6,2014-05-29
0.0,0.07,0.28,2014-05-30
0.0,0.01,0.07,2014-05-31
1.11,1.32,2.0,2014-01-06
0.0,1.1,3.28,2014-02-06
0.0,4.49,5.91,2014-03-06
0.0,1.32,2.71,2014-04-06
0.0,0.05,0.1,2014-05-06
0.0,0.07,0.25,2014-06-06
0.0,0.23,0.51,2014-07-06
0.0,0.58,1.03,2014-08-06
0.0,0.32,0.57,2014-09-06
0.0,0.4,0.87,2014-10-06
0.0,0.32,0.47,2014-11-06
0.0,1.42,2.65,2014-12-06
0.0,2.51,3.07,2014-06-13
0.0,4.02,3.18,2014-06-14
0.0,5.63,4.28,2014-06-15
0.0,8.52,6.57,2014-06-16
0.0,26.22,13.52,2014-06-17
21.75,26.63,13.25,2014-06-18
1.12,12.68,7.15,2014-06-19
12.6,9.2,6.26,2014-06-20
3.19,3.87,2.85,2014-06-21
0.0,2.03,2.57,2014-06-22
1.12,0.09,0.2,2014-06-23
0.0,1.33,2.61,2014-06-24
0.0,3.75,4.91,2014-06-25
9.58,16.55,8.0,2014-06-26
28.22,8.53,7.09,2014-06-27
0.0,11.49,8.92,2014-06-28
0.0,5.47,4.75,2014-06-29
0.0,2.49,3.63,2014-06-30
1.28,0.45,0.7,2014-01-07
0.0,0.29,0.42,2014-02-07
1.85,1.75,2.13,2014-03-07
4.18,3.49,3.57,2014-04-07
13.09,8.04,6.23,2014-05-07
0.0,8.89,7.03,2014-06-07
8.06,8.03,6.17,2014-07-07
0.81,8.34,6.76,2014-08-07
1.98,5.39,5.72,2014-09-07
0.67,12.54,10.4,2014-10-07
13.81,29.75,15.97,2014-11-07
0.0,22.62,14.19,2014-12-07
8.5,30.84,15.52,2014-07-13
30.71,22.43,15.03,2014-07-14
44.65,12.04,12.4,2014-07-15
9.59,1.19,1.16,2014-07-16
0.11,4.21,3.52,2014-07-17
5.9,9.89,5.18,2014-07-18
24.56,33.11,15.92,2014-07-19
13.72,67.4,20.3,2014-07-20
54.79,71.45,23.74,2014-07-21
93.97,12.12,6.6,2014-07-22
0.0,1.19,1.35,2014-07-23
0.67,2.17,2.49,2014-07-24
9.91,6.69,5.07,2014-07-25
12.62,11.99,7.2,2014-07-26
23.36,19.89,12.33,2014-07-27
6.13,22.49,10.81,2014-07-28
10.28,11.04,7.48,2014-07-29
44.18,14.44,10.19,2014-07-30
33.38,18.9,9.64,2014-07-31
1.31,5.43,4.91,2014-01-08
8.27,8.53,5.33,2014-02-08
60.84,28.76,11.9,2014-03-08
43.64,31.61,17.46,2014-04-08
87.09,17.14,7.83,2014-05-08
0.77,1.37,1.78,2014-06-08
0.43,1.51,1.99,2014-07-08
0.0,2.43,3.02,2014-08-08
18.78,7.67,5.29,2014-09-08
11.58,5.01,3.96,2014-10-08
6.51,3.51,3.52,2014-11-08
1.07,1.4,1.76,2014-12-08
36.23,10.16,9.51,2014-08-13
34.06,10.18,8.93,2014-08-14
8.07,0.7,0.84,2014-08-15
0.0,4.51,5.02,2014-08-16
9.41,4.17,2.88,2014-08-17
21.02,3.4,2.94,2014-08-18
2.92,6.9,5.57,2014-08-19
0.0,12.37,6.2,2014-08-20
3.63,12.05,7.79,2014-08-21
0.0,7.93,5.99,2014-08-22
6.41,8.79,5.89,2014-08-23
21.14,3.88,5.27,2014-08-24
2.86,7.91,6.18,2014-08-25
11.08,6.03,3.71,2014-08-26
8.19,16.84,8.16,2014-08-27
3.4,12.46,9.69,2014-08-28
4.02,12.13,5.55,2014-08-29
4.18,14.43,7.02,2014-08-30
2.08,17.23,10.05,2014-08-31
19.01,22.85,8.89,2014-01-09
25.19,18.13,8.46,2014-02-09
23.91,11.55,8.15,2014-03-09
6.2,19.33,9.61,2014-04-09
8.93,14.2,8.61,2014-05-09
20.83,39.59,15.93,2014-06-09
120.66,10.39,5.96,2014-07-09
2.71,0.95,1.19,2014-08-09
0.0,1.12,1.2,2014-09-09
0.87,1.4,1.17,2014-10-09
2.47,6.74,5.62,2014-11-09
1.68,7.5,5.35,2014-12-09
15.75,10.05,6.74,2014-09-13
45.47,15.8,9.46,2014-09-14
2.77,13.59,7.02,2014-09-15
14.59,10.64,6.86,2014-09-16
2.52,5.03,3.64,2014-09-17
0.0,15.3,7.55,2014-09-18
1.73,38.35,14.46,2014-09-19
15.15,11.01,5.1,2014-09-20
15.3,5.94,4.52,2014-09-21
2.36,3.92,2.99,2014-09-22
0.0,0.28,0.49,2014-09-23
0.0,0.0,0.0,2014-09-24
0.0,0.01,0.03,2014-09-25
0.0,0.02,0.04,2014-09-26
0.0,0.0,0.02,2014-09-27
0.0,0.02,0.08,2014-09-28
0.0,0.18,0.25,2014-09-29
0.0,0.01,0.02,2014-09-30
0.0,0.08,0.19,2014-01-10
0.0,0.03,0.07,2014-02-10
0.0,0.06,0.18,2014-03-10
0.0,0.79,0.7,2014-04-10
0.0,1.21,1.42,2014-05-10
0.0,1.46,1.34,2014-06-10
2.42,1.4,1.36,2014-07-10
0.0,0.47,0.65,2014-08-10
0.0,0.33,0.43,2014-09-10
0.0,1.17,1.05,2014-10-10
0.0,17.3,7.9,2014-11-10
7.26,20.06,7.67,2014-12-10
35.88,13.34,5.7,2014-10-13
6.39,0.77,0.91,2014-10-14
0.0,9.62,6.53,2014-10-15
0.0,7.0,3.95,2014-10-16
0.81,4.37,3.96,2014-10-17
0.0,0.67,0.94,2014-10-18
0.0,0.06,0.15,2014-10-19
0.0,1.56,0.95,2014-10-20
0.0,0.88,0.41,2014-10-21
4.41,0.11,0.15,2014-10-22
0.0,0.02,0.06,2014-10-23
0.0,0.07,0.21,2014-10-24
0.0,0.86,0.86,2014-10-25
0.0,7.83,5.4,2014-10-26
4.85,4.86,2.68,2014-10-27
0.0,0.04,0.09,2014-10-28
0.0,0.0,0.0,2014-10-29
0.0,0.0,0.0,2014-10-30
0.0,0.0,0.01,2014-10-31
0.0,0.0,0.0,2014-01-11
0.0,0.02,0.07,2014-02-11
0.0,0.0,0.0,2014-03-11
0.0,0.0,0.0,2014-04-11
0.0,0.0,0.0,2014-05-11
0.0,0.0,0.0,2014-06-11
0.0,0.0,0.0,2014-07-11
0.0,0.03,0.1,2014-08-11
0.0,0.28,0.48,2014-09-11
0.0,2.57,2.75,2014-10-11
0.0,3.53,2.62,2014-11-11
0.0,3.42,2.34,2014-12-11
0.0,0.79,1.65,2014-11-13
0.0,0.0,0.01,2014-11-14
0.0,0.0,0.0,2014-11-15
0.0,0.01,0.02,2014-11-16
0.0,0.5,0.88,2014-11-17
0.0,0.0,0.0,2014-11-18
0.0,0.0,0.0,2014-11-19
0.0,0.0,0.0,2014-11-20
0.0,0.0,0.0,2014-11-21
0.0,0.0,0.0,2014-11-22
0.0,0.0,0.0,2014-11-23
0.0,0.0,0.0,2014-11-24
0.0,0.0,0.0,2014-11-25
0.0,0.0,0.0,2014-11-26
0.0,0.0,0.0,2014-11-27
0.0,0.0,0.0,2014-11-28
0.0,0.0,0.0,2014-11-29
0.0,0.0,0.0,2014-11-30
0.0,0.0,0.0,2014-01-12
0.0,0.0,0.0,2014-02-12
0.0,0.0,0.0,2014-03-12
0.0,0.0,0.0,2014-04-12
0.0,0.0,0.0,2014-05-12
0.0,0.0,0.0,2014-06-12
0.0,0.0,0.0,2014-07-12
0.0,0.0,0.0,2014-08-12
0.0,0.0,0.0,2014-09-12
0.0,0.0,0.0,2014-10-12
0.0,0.06,0.19,2014-11-12
0.0,0.28,0.39,2014-12-12
0.0,0.32,0.41,2014-12-13
0.0,0.39,0.48,2014-12-14
0.0,0.2,0.34,2014-12-15
0.0,0.26,0.21,2014-12-16
0.0,0.0,0.01,2014-12-17
0.0,0.0,0.0,2014-12-18
