idates,imonths,iyears,obs,meanmod,stdmod
25,1,2011,0.0,0.0,0.0
26,1,2011,0.0,0.0,0.0
27,1,2011,0.0,0.0,0.0
28,1,2011,0.0,0.0,0.0
29,1,2011,0.0,0.0,0.0
30,1,2011,0.0,0.0,0.0
31,1,2011,0.0,0.0,0.0
1,2,2011,0.0,0.0,0.0
2,2,2011,0.0,0.0,0.0
3,2,2011,0.0,0.0,0.0
4,2,2011,0.0,0.0,0.0
5,2,2011,0.0,0.0,0.0
6,2,2011,0.0,0.0,0.0
7,2,2011,0.0,0.0,0.0
8,2,2011,0.0,0.0,0.0
9,2,2011,0.0,0.0,0.0
10,2,2011,0.0,0.0,0.0
12,2,2011,0.0,0.0,0.0
13,2,2011,0.0,0.0,0.0
14,2,2011,0.0,0.0,0.0
15,2,2011,0.0,0.0,0.0
16,2,2011,0.0,0.0,0.0
17,2,2011,0.0,0.1,0.15
18,2,2011,0.0,0.01,0.02
19,2,2011,0.0,3.04,2.35
20,2,2011,0.0,16.34,8.5
21,2,2011,2.96,8.36,3.51
22,2,2011,0.0,0.11,0.19
23,2,2011,0.0,0.0,0.0
24,2,2011,0.12,0.0,0.0
25,2,2011,0.0,0.03,0.1
26,2,2011,0.48,0.53,0.79
27,2,2011,0.0,0.03,0.09
28,2,2011,0.0,0.0,0.0
1,3,2011,0.0,0.0,0.0
2,3,2011,0.0,0.0,0.0
3,3,2011,0.0,0.0,0.0
4,3,2011,0.0,0.02,0.06
5,3,2011,0.0,0.09,0.15
6,3,2011,0.0,0.0,0.0
7,3,2011,0.0,0.0,0.0
8,3,2011,0.0,0.0,0.0
9,3,2011,0.0,0.0,0.01
10,3,2011,0.0,0.15,0.16
11,3,2011,0.0,0.12,0.22
12,3,2011,0.0,0.0,0.0
13,3,2011,0.0,0.0,0.0
14,3,2011,0.0,0.0,0.0
15,3,2011,0.0,0.0,0.0
16,3,2011,0.0,0.0,0.0
17,3,2011,0.0,0.0,0.0
18,3,2011,0.0,0.0,0.0
19,3,2011,0.0,0.0,0.0
20,3,2011,0.0,0.0,0.0
21,3,2011,0.0,0.0,0.0
22,3,2011,0.0,0.0,0.0
23,3,2011,0.0,0.01,0.04
24,3,2011,0.0,1.05,0.65
25,3,2011,0.0,0.14,0.2
26,3,2011,0.0,0.0,0.0
27,3,2011,0.0,0.0,0.0
28,3,2011,0.0,0.0,0.0
29,3,2011,0.0,0.0,0.0
30,3,2011,0.0,0.0,0.0
31,3,2011,0.0,0.0,0.0
1,4,2011,0.0,0.0,0.0
2,4,2011,0.0,0.0,0.0
3,4,2011,0.0,0.02,0.06
4,4,2011,0.0,0.06,0.13
5,4,2011,0.0,5.21,4.35
6,4,2011,0.0,0.01,0.05
7,4,2011,0.0,0.0,0.01
8,4,2011,0.0,3.18,4.1
9,4,2011,0.0,2.15,2.34
10,4,2011,1.43,0.0,0.01
11,4,2011,0.0,0.0,0.01
12,4,2011,0.0,0.01,0.03
13,4,2011,0.0,1.09,0.7
14,4,2011,0.48,0.8,0.51
15,4,2011,0.0,1.23,1.93
16,4,2011,0.0,4.66,3.1
17,4,2011,3.13,0.43,0.55
18,4,2011,0.0,0.5,0.46
19,4,2011,0.0,1.76,2.48
20,4,2011,0.86,2.31,2.06
21,4,2011,0.0,4.89,4.75
22,4,2011,1.72,4.04,4.41
23,4,2011,0.0,0.38,0.69
24,4,2011,0.0,0.23,0.52
25,4,2011,0.0,0.56,0.66
26,4,2011,7.23,0.43,0.51
27,4,2011,4.02,0.61,0.68
28,4,2011,11.89,0.17,0.21
29,4,2011,0.0,0.05,0.1
30,4,2011,0.0,0.22,0.29
1,5,2011,0.0,0.31,0.43
2,5,2011,0.0,0.36,0.38
3,5,2011,0.0,0.04,0.06
4,5,2011,0.0,0.0,0.01
5,5,2011,0.0,0.0,0.0
6,5,2011,0.0,0.02,0.07
7,5,2011,0.63,0.07,0.12
8,5,2011,0.0,0.05,0.12
9,5,2011,0.0,0.11,0.14
10,5,2011,0.0,0.16,0.15
11,5,2011,0.0,0.11,0.13
12,5,2011,0.0,0.0,0.01
13,5,2011,0.0,0.06,0.08
14,5,2011,0.12,0.12,0.14
15,5,2011,0.0,0.32,0.22
16,5,2011,0.0,0.45,0.3
17,5,2011,0.0,0.51,0.38
18,5,2011,0.0,0.64,0.73
19,5,2011,0.0,0.64,0.45
20,5,2011,1.11,0.59,0.48
21,5,2011,0.0,0.07,0.11
22,5,2011,0.0,0.12,0.47
23,5,2011,0.0,0.02,0.05
24,5,2011,0.0,0.7,0.63
25,5,2011,0.86,0.73,0.43
26,5,2011,0.0,1.02,0.71
27,5,2011,22.28,0.75,1.39
28,5,2011,0.34,0.32,0.73
29,5,2011,0.0,0.09,0.16
30,5,2011,0.0,0.07,0.14
31,5,2011,0.0,0.63,0.39
1,6,2011,0.0,0.71,0.86
2,6,2011,0.0,2.65,3.79
3,6,2011,0.0,4.67,3.06
4,6,2011,0.0,6.06,3.13
5,6,2011,0.0,6.64,6.0
6,6,2011,5.96,8.46,6.59
7,6,2011,6.07,3.55,3.25
8,6,2011,0.0,2.94,3.37
9,6,2011,0.0,1.3,2.02
10,6,2011,0.0,5.39,4.4
11,6,2011,3.42,3.27,3.49
12,6,2011,0.0,8.88,9.39
13,6,2011,5.78,23.72,16.5
14,6,2011,13.49,22.8,7.49
15,6,2011,0.0,19.9,9.52
16,6,2011,9.52,7.21,5.05
17,6,2011,19.46,4.26,3.39
18,6,2011,10.98,2.54,2.07
19,6,2011,6.4,4.75,2.64
20,6,2011,3.38,16.07,10.53
21,6,2011,4.37,2.78,3.04
22,6,2011,5.05,3.13,4.09
23,6,2011,1.95,1.96,2.82
24,6,2011,0.68,1.97,3.88
25,6,2011,0.0,8.12,12.18
26,6,2011,0.0,15.78,11.92
27,6,2011,21.3,11.91,7.99
28,6,2011,0.0,5.39,5.55
29,6,2011,0.7,2.92,3.05
30,6,2011,3.85,0.86,0.9
1,7,2011,0.0,1.39,2.0
2,7,2011,0.0,2.29,2.26
3,7,2011,8.78,9.0,4.7
4,7,2011,4.51,9.28,4.49
5,7,2011,43.65,16.76,9.89
6,7,2011,3.46,5.4,4.85
7,7,2011,3.82,4.95,3.74
8,7,2011,0.0,6.66,4.63
9,7,2011,0.0,5.94,3.73
10,7,2011,0.0,0.51,1.52
11,7,2011,0.0,4.91,3.65
12,7,2011,0.0,13.1,9.26
13,7,2011,2.88,10.66,7.11
14,7,2011,3.78,1.34,1.32
15,7,2011,0.0,12.4,16.62
16,7,2011,1.86,15.12,16.96
17,7,2011,4.36,14.27,5.39
18,7,2011,6.45,3.38,3.58
19,7,2011,0.0,5.0,3.95
20,7,2011,0.0,17.59,9.21
21,7,2011,6.36,24.54,15.21
22,7,2011,11.75,18.58,10.9
23,7,2011,3.95,2.02,1.77
24,7,2011,0.72,11.47,10.3
25,7,2011,0.0,6.36,5.34
26,7,2011,5.64,0.98,1.06
27,7,2011,0.86,2.62,2.65
28,7,2011,1.88,5.2,2.52
29,7,2011,0.0,7.25,4.86
30,7,2011,6.04,4.28,3.23
31,7,2011,0.0,6.29,3.34
1,8,2011,25.1,5.36,4.24
2,8,2011,6.26,11.22,5.36
3,8,2011,45.55,24.14,13.24
4,8,2011,15.04,10.11,7.32
5,8,2011,7.8,8.4,7.79
6,8,2011,0.0,4.73,3.97
7,8,2011,0.0,9.12,6.55
8,8,2011,3.79,10.29,8.47
9,8,2011,9.07,2.49,2.37
10,8,2011,0.0,5.73,4.5
11,8,2011,5.64,13.06,6.53
12,8,2011,26.35,17.15,7.37
13,8,2011,14.63,11.71,5.18
14,8,2011,7.58,8.78,5.99
15,8,2011,0.0,9.56,6.53
16,8,2011,0.0,11.74,6.65
17,8,2011,8.95,13.46,4.51
18,8,2011,31.35,23.44,12.32
19,8,2011,33.56,16.08,12.66
20,8,2011,22.58,7.8,5.85
21,8,2011,0.6,3.53,3.32
22,8,2011,1.17,4.35,2.61
23,8,2011,0.0,10.15,7.39
24,8,2011,42.48,9.58,5.19
25,8,2011,2.17,15.7,7.07
26,8,2011,12.33,13.79,5.7
27,8,2011,27.22,10.95,8.47
28,8,2011,33.41,12.08,9.56
29,8,2011,5.77,20.67,11.9
30,8,2011,35.74,26.47,7.86
31,8,2011,8.04,17.75,10.78
1,9,2011,28.32,21.3,15.55
2,9,2011,10.29,13.99,7.91
3,9,2011,1.34,21.7,12.28
4,9,2011,6.47,19.0,9.34
5,9,2011,4.32,23.64,7.55
6,9,2011,53.97,25.15,9.73
7,9,2011,17.89,40.05,18.44
8,9,2011,7.41,11.09,9.61
9,9,2011,9.14,10.81,8.66
10,9,2011,6.42,4.03,2.97
11,9,2011,2.37,2.94,2.91
12,9,2011,0.0,7.87,5.96
13,9,2011,2.07,18.84,7.09
14,9,2011,2.38,9.96,5.73
15,9,2011,0.0,9.08,4.79
16,9,2011,12.66,5.44,3.96
17,9,2011,0.0,12.64,7.88
18,9,2011,0.2,5.62,3.92
19,9,2011,0.0,9.16,5.25
20,9,2011,16.45,7.4,3.84
21,9,2011,14.39,5.56,4.52
22,9,2011,0.0,4.21,4.29
23,9,2011,27.81,8.11,10.46
24,9,2011,14.13,2.88,3.78
25,9,2011,0.0,0.19,0.34
26,9,2011,0.0,0.01,0.02
27,9,2011,0.0,0.0,0.01
28,9,2011,0.0,0.0,0.0
29,9,2011,0.0,0.0,0.0
30,9,2011,0.0,0.0,0.0
1,10,2011,0.0,0.0,0.0
2,10,2011,0.0,0.0,0.0
3,10,2011,0.0,0.0,0.0
4,10,2011,0.0,0.0,0.0
5,10,2011,0.0,0.0,0.01
6,10,2011,0.0,0.5,0.4
7,10,2011,0.0,0.7,1.05
10,10,2011,1.25,6.61,4.18
13,10,2011,1.35,0.66,0.73
17,10,2011,0.0,0.0,0.0
22,10,2011,0.0,0.12,0.11
23,10,2011,0.0,0.0,0.0
24,10,2011,0.0,0.0,0.0
25,10,2011,0.0,0.0,0.0
26,10,2011,0.0,0.0,0.0
27,10,2011,0.0,0.0,0.0
28,10,2011,0.0,0.0,0.0
29,10,2011,0.0,0.0,0.0
30,10,2011,0.0,0.0,0.0
31,10,2011,0.0,0.0,0.02
1,11,2011,0.0,0.02,0.07
2,11,2011,0.0,0.0,0.0
3,11,2011,0.0,0.0,0.0
4,11,2011,0.0,0.0,0.0
5,11,2011,0.0,0.0,0.0
6,11,2011,0.0,0.0,0.0
7,11,2011,0.0,0.0,0.0
8,11,2011,0.0,0.0,0.0
9,11,2011,0.0,0.0,0.0
10,11,2011,0.0,0.0,0.0
11,11,2011,0.0,0.0,0.0
12,11,2011,0.0,0.0,0.0
13,11,2011,0.0,0.0,0.0
14,11,2011,0.0,0.0,0.02
15,11,2011,0.0,0.0,0.0
16,11,2011,0.0,0.0,0.0
17,11,2011,0.0,0.0,0.0
18,11,2011,0.0,0.0,0.0
19,11,2011,0.0,0.0,0.0
20,11,2011,0.0,0.0,0.0
21,11,2011,0.0,0.0,0.0
22,11,2011,0.0,0.0,0.0
23,11,2011,0.0,0.0,0.0
24,11,2011,0.0,0.01,0.03
25,11,2011,0.0,0.0,0.0
26,11,2011,0.0,0.0,0.0
27,11,2011,0.0,0.0,0.01
28,11,2011,0.0,0.0,0.0
29,11,2011,0.0,0.0,0.0
30,11,2011,0.0,0.0,0.0
1,12,2011,0.0,0.0,0.0
2,12,2011,0.0,0.0,0.0
3,12,2011,0.0,0.0,0.0
4,12,2011,0.0,0.0,0.0
5,12,2011,0.0,0.0,0.0
6,12,2011,0.0,0.0,0.0
7,12,2011,0.0,0.0,0.0
8,12,2011,0.0,0.0,0.0
9,12,2011,0.0,0.0,0.0
10,12,2011,0.0,0.0,0.0
11,12,2011,0.0,0.0,0.0
12,12,2011,0.0,0.0,0.0
13,12,2011,0.0,0.0,0.0
14,12,2011,0.0,0.0,0.0
15,12,2011,0.0,0.0,0.0
16,12,2011,0.0,0.0,0.0
17,12,2011,0.0,0.0,0.0
18,12,2011,0.0,0.0,0.0
19,12,2011,0.0,0.0,0.0
20,12,2011,0.0,0.0,0.0
21,12,2011,0.0,0.0,0.0
22,12,2011,0.0,0.0,0.0
23,12,2011,0.0,0.0,0.0
24,12,2011,0.0,0.0,0.0
25,12,2011,0.0,0.0,0.0
26,12,2011,0.0,0.0,0.0
27,12,2011,0.0,0.0,0.0
28,12,2011,0.0,0.0,0.0
29,12,2011,0.0,0.28,0.29
30,12,2011,0.0,0.11,0.2
31,12,2011,0.0,9.52,7.08
1,1,2012,0.0,6.38,6.08
2,1,2012,0.0,3.54,2.07
3,1,2012,0.0,1.37,0.41
4,1,2012,0.0,0.12,0.14
5,1,2012,0.0,0.01,0.03
6,1,2012,0.0,0.52,0.6
7,1,2012,0.0,1.77,0.87
8,1,2012,0.0,1.52,1.06
9,1,2012,0.0,8.86,4.74
10,1,2012,3.11,2.11,2.11
11,1,2012,0.4,0.14,0.11
12,1,2012,0.0,0.0,0.0
13,1,2012,0.0,0.0,0.0
14,1,2012,0.0,0.0,0.0
15,1,2012,0.0,0.0,0.0
16,1,2012,0.0,0.0,0.0
17,1,2012,0.0,0.0,0.0
18,1,2012,0.0,0.0,0.0
19,1,2012,0.0,0.0,0.0
20,1,2012,0.0,0.0,0.01
21,1,2012,0.0,0.0,0.0
22,1,2012,0.0,0.0,0.0
23,1,2012,0.0,0.0,0.0
24,1,2012,0.0,0.0,0.0
25,1,2012,0.0,0.0,0.0
26,1,2012,0.0,0.6,0.59
27,1,2012,0.2,0.49,0.37
28,1,2012,0.0,0.67,0.43
29,1,2012,0.0,4.67,4.15
30,1,2012,0.0,1.0,1.0
31,1,2012,0.3,0.24,0.17
1,2,2012,0.0,0.52,0.29
2,2,2012,0.0,0.0,0.0
3,2,2012,0.0,0.0,0.0
4,2,2012,0.0,0.0,0.0
5,2,2012,0.0,0.0,0.0
7,2,2012,0.0,0.0,0.0
8,2,2012,0.0,0.0,0.0
9,2,2012,0.0,0.0,0.0
10,2,2012,0.0,0.0,0.0
11,2,2012,0.0,0.0,0.0
12,2,2012,0.0,0.0,0.0
13,2,2012,0.0,0.07,0.13
14,2,2012,0.0,0.07,0.14
15,2,2012,0.0,0.96,2.3
16,2,2012,0.0,0.62,1.05
17,2,2012,0.9,0.05,0.12
18,2,2012,0.0,0.01,0.03
19,2,2012,0.0,0.0,0.01
20,2,2012,0.0,0.0,0.0
21,2,2012,0.0,0.0,0.0
22,2,2012,0.0,0.0,0.0
23,2,2012,0.0,0.0,0.0
24,2,2012,0.0,0.0,0.0
25,2,2012,0.0,0.0,0.0
26,2,2012,0.0,0.0,0.0
27,2,2012,0.0,0.0,0.0
28,2,2012,0.0,0.0,0.0
29,2,2012,0.0,0.0,0.0
1,3,2012,0.0,0.0,0.0
2,3,2012,0.0,0.0,0.0
3,3,2012,0.0,0.0,0.0
4,3,2012,0.0,0.0,0.0
5,3,2012,0.0,0.0,0.0
6,3,2012,0.0,0.0,0.0
7,3,2012,0.0,0.0,0.0
8,3,2012,0.0,0.0,0.0
9,3,2012,0.0,0.0,0.0
10,3,2012,0.0,0.0,0.0
11,3,2012,0.0,0.0,0.0
12,3,2012,0.0,0.0,0.0
13,3,2012,0.0,0.04,0.11
14,3,2012,0.0,0.0,0.0
15,3,2012,0.0,0.0,0.0
16,3,2012,0.0,0.0,0.0
17,3,2012,0.0,0.0,0.0
18,3,2012,0.0,0.0,0.0
19,3,2012,0.0,0.0,0.0
20,3,2012,0.0,0.0,0.0
21,3,2012,0.0,0.0,0.0
22,3,2012,0.0,0.0,0.0
23,3,2012,0.0,0.0,0.0
24,3,2012,0.0,0.0,0.0
25,3,2012,0.0,0.0,0.0
26,3,2012,0.0,0.0,0.0
27,3,2012,0.0,0.0,0.0
28,3,2012,0.0,0.0,0.0
29,3,2012,0.0,0.0,0.01
30,3,2012,0.0,0.11,0.2
31,3,2012,1.96,1.18,0.77
1,4,2012,0.0,0.0,0.02
2,4,2012,0.0,0.01,0.03
3,4,2012,0.0,0.08,0.2
4,4,2012,0.0,0.19,0.29
5,4,2012,0.0,1.04,0.8
6,4,2012,0.0,0.03,0.06
7,4,2012,0.0,0.03,0.09
8,4,2012,0.0,0.01,0.02
9,4,2012,1.0,0.26,0.28
10,4,2012,0.0,2.13,0.58
11,4,2012,0.0,0.92,0.54
12,4,2012,0.0,0.9,0.75
13,4,2012,0.0,1.65,0.39
14,4,2012,0.0,0.09,0.14
15,4,2012,0.0,0.17,0.25
16,4,2012,0.0,0.02,0.06
17,4,2012,0.0,0.35,0.39
18,4,2012,0.0,0.07,0.19
19,4,2012,0.0,0.07,0.1
20,4,2012,0.0,0.08,0.12
21,4,2012,0.0,0.08,0.13
22,4,2012,0.0,0.44,0.38
23,4,2012,0.79,1.14,0.98
24,4,2012,0.0,0.25,0.34
25,4,2012,0.0,0.2,0.28
26,4,2012,0.0,0.33,0.37
27,4,2012,5.09,5.07,4.16
28,4,2012,0.0,1.29,2.06
29,4,2012,0.3,0.73,0.96
30,4,2012,9.34,0.16,0.25
1,5,2012,3.5,0.04,0.14
2,5,2012,2.34,0.0,0.02
3,5,2012,0.0,0.0,0.0
4,5,2012,0.0,0.02,0.04
5,5,2012,0.0,0.99,0.44
6,5,2012,0.0,0.96,0.48
7,5,2012,0.0,0.0,0.01
8,5,2012,0.0,0.04,0.14
10,5,2012,0.0,0.47,0.39
15,5,2012,0.4,0.03,0.07
17,5,2012,0.0,0.01,0.02
18,5,2012,0.0,0.0,0.0
19,5,2012,0.0,0.01,0.02
20,5,2012,0.0,0.0,0.0
21,5,2012,0.0,0.03,0.06
22,5,2012,0.0,0.0,0.01
23,5,2012,0.0,0.0,0.0
24,5,2012,0.0,0.0,0.0
25,5,2012,0.0,0.0,0.0
26,5,2012,0.0,0.0,0.0
27,5,2012,0.0,0.0,0.0
28,5,2012,0.0,0.0,0.0
29,5,2012,0.0,0.0,0.0
30,5,2012,0.0,0.0,0.0
31,5,2012,0.0,0.0,0.0
1,6,2012,0.0,0.0,0.0
2,6,2012,0.0,0.01,0.03
3,6,2012,0.0,0.49,0.44
4,6,2012,0.0,0.01,0.02
5,6,2012,0.0,0.01,0.03
6,6,2012,0.0,0.48,0.93
7,6,2012,0.0,2.96,1.95
8,6,2012,0.0,2.4,2.74
9,6,2012,0.0,1.99,1.1
10,6,2012,0.0,3.82,6.01
11,6,2012,23.36,2.39,2.56
12,6,2012,0.0,6.57,5.92
13,6,2012,0.4,1.44,1.54
14,6,2012,0.0,2.07,2.11
15,6,2012,1.75,5.59,3.7
16,6,2012,15.76,13.41,8.11
17,6,2012,14.08,15.21,10.38
18,6,2012,0.58,21.94,11.98
19,6,2012,64.82,16.11,7.85
20,6,2012,46.03,20.44,11.6
21,6,2012,56.78,20.77,8.06
22,6,2012,25.57,22.76,13.46
23,6,2012,11.5,2.16,3.31
24,6,2012,0.0,2.56,3.19
25,6,2012,0.0,4.59,5.0
26,6,2012,0.4,3.31,2.58
27,6,2012,4.75,0.59,1.06
28,6,2012,0.0,1.1,3.24
29,6,2012,0.58,2.03,3.34
30,6,2012,0.0,6.74,6.11
1,7,2012,22.38,30.68,12.85
2,7,2012,0.21,31.84,17.35
3,7,2012,71.64,28.21,14.63
4,7,2012,12.09,4.54,5.88
5,7,2012,0.0,6.22,4.7
6,7,2012,16.5,15.11,7.59
7,7,2012,4.93,9.43,7.67
8,7,2012,7.24,8.42,7.25
9,7,2012,25.82,6.69,4.38
10,7,2012,1.59,10.01,6.44
11,7,2012,0.0,2.14,2.48
12,7,2012,0.0,3.29,2.38
13,7,2012,0.0,13.64,5.96
14,7,2012,4.19,15.58,6.81
15,7,2012,8.76,28.25,17.32
16,7,2012,1.17,13.32,10.58
17,7,2012,2.1,10.92,6.25
18,7,2012,12.26,13.51,7.02
19,7,2012,0.42,18.14,8.14
20,7,2012,0.0,24.05,12.0
21,7,2012,0.44,33.73,15.14
22,7,2012,12.64,11.06,8.63
23,7,2012,0.3,2.35,2.07
24,7,2012,0.0,15.67,9.71
25,7,2012,1.86,15.4,8.27
26,7,2012,16.11,66.86,20.62
27,7,2012,11.84,18.26,11.9
28,7,2012,2.01,9.73,6.49
29,7,2012,0.0,8.17,4.08
30,7,2012,88.66,31.47,12.09
31,7,2012,111.68,20.42,7.78
1,8,2012,0.63,6.08,7.58
2,8,2012,0.84,22.98,9.87
3,8,2012,40.91,25.48,17.65
4,8,2012,36.12,24.45,10.02
5,8,2012,17.12,26.94,12.2
6,8,2012,30.44,14.5,9.23
7,8,2012,1.68,1.16,1.35
8,8,2012,0.0,4.96,3.83
9,8,2012,0.53,13.74,6.62
10,8,2012,8.66,20.63,10.16
11,8,2012,4.13,13.99,6.4
12,8,2012,0.0,3.01,2.19
13,8,2012,0.0,12.36,4.85
14,8,2012,2.7,3.45,4.03
15,8,2012,2.92,16.21,7.23
16,8,2012,0.21,12.29,8.58
17,8,2012,9.55,17.23,10.14
18,8,2012,6.1,37.53,17.17
19,8,2012,21.95,6.31,10.27
20,8,2012,0.0,6.98,8.03
21,8,2012,0.0,15.79,13.01
22,8,2012,0.0,7.16,4.59
23,8,2012,0.0,4.01,5.31
24,8,2012,0.0,12.23,6.0
25,8,2012,3.45,22.1,9.33
26,8,2012,8.83,12.36,6.24
27,8,2012,7.64,5.62,4.37
28,8,2012,0.0,6.36,5.69
29,8,2012,0.0,7.36,3.1
30,8,2012,0.0,6.5,6.16
31,8,2012,15.98,3.62,3.62
1,9,2012,3.13,4.53,2.99
2,9,2012,0.0,15.61,7.35
3,9,2012,65.3,26.14,7.41
4,9,2012,75.59,51.75,25.27
5,9,2012,4.78,2.67,1.66
6,9,2012,2.1,7.36,4.86
7,9,2012,8.57,8.58,5.65
8,9,2012,0.0,18.54,8.41
9,9,2012,30.32,22.54,10.6
10,9,2012,5.16,6.75,4.53
11,9,2012,0.49,7.15,6.57
12,9,2012,7.83,2.45,3.13
13,9,2012,0.0,11.62,6.65
14,9,2012,1.06,4.99,4.15
15,9,2012,12.3,9.87,5.72
16,9,2012,0.0,16.3,4.68
17,9,2012,3.32,7.92,8.01
18,9,2012,18.8,10.08,5.48
19,9,2012,13.15,14.59,6.58
20,9,2012,0.0,11.48,5.54
21,9,2012,19.38,18.77,10.47
22,9,2012,0.0,17.65,7.99
23,9,2012,2.18,8.92,5.98
24,9,2012,0.73,0.86,1.05
25,9,2012,0.0,0.8,0.83
26,9,2012,0.0,0.0,0.02
27,9,2012,0.0,0.0,0.0
28,9,2012,0.0,0.27,0.66
29,9,2012,0.0,11.91,6.51
30,9,2012,6.5,1.31,2.17
1,10,2012,4.73,2.74,1.93
2,10,2012,11.59,8.21,5.49
3,10,2012,0.85,8.27,5.46
4,10,2012,6.18,7.71,4.87
5,10,2012,2.17,0.01,0.01
6,10,2012,0.0,0.0,0.0
7,10,2012,0.0,0.02,0.1
8,10,2012,0.0,0.05,0.18
9,10,2012,0.0,5.62,3.95
10,10,2012,0.0,5.92,3.14
11,10,2012,4.89,2.1,0.84
12,10,2012,0.0,1.05,1.22
13,10,2012,0.0,0.18,0.33
14,10,2012,0.0,0.0,0.0
15,10,2012,0.0,0.0,0.0
16,10,2012,0.0,0.0,0.0
17,10,2012,0.0,0.0,0.0
18,10,2012,0.0,0.0,0.0
19,10,2012,0.0,0.0,0.0
20,10,2012,0.0,0.8,1.52
21,10,2012,0.0,0.84,1.96
22,10,2012,0.0,0.44,0.78
23,10,2012,0.0,0.41,1.18
24,10,2012,0.0,0.0,0.01
25,10,2012,0.0,0.0,0.0
26,10,2012,0.0,0.0,0.01
27,10,2012,0.0,0.0,0.02
28,10,2012,0.0,0.01,0.02
29,10,2012,0.0,0.0,0.0
30,10,2012,0.0,0.0,0.0
31,10,2012,0.0,0.0,0.0
1,11,2012,0.0,5.28,3.93
2,11,2012,0.0,14.02,4.27
3,11,2012,3.85,13.32,8.66
4,11,2012,0.0,14.28,5.69
5,11,2012,0.0,4.3,2.26
6,11,2012,0.0,1.24,0.58
7,11,2012,8.93,0.39,0.29
8,11,2012,0.0,0.0,0.0
9,11,2012,0.0,0.0,0.0
10,11,2012,0.0,0.0,0.0
11,11,2012,0.0,0.0,0.0
12,11,2012,0.0,0.0,0.0
13,11,2012,0.0,0.0,0.0
14,11,2012,0.0,0.0,0.0
15,11,2012,0.0,0.0,0.0
16,11,2012,0.0,0.0,0.0
17,11,2012,0.0,0.0,0.0
18,11,2012,0.0,0.29,0.25
22,11,2012,0.0,0.47,0.27
29,11,2012,0.0,0.0,0.0
5,12,2012,0.0,0.15,0.27
6,12,2012,0.0,0.07,0.15
7,12,2012,0.0,0.0,0.0
8,12,2012,0.0,0.0,0.0
9,12,2012,0.0,0.0,0.0
11,12,2012,0.0,0.21,0.45
12,12,2012,0.0,0.02,0.03
15,12,2012,0.0,0.0,0.0
18,12,2012,0.0,0.0,0.0
19,12,2012,0.0,0.0,0.0
20,12,2012,0.0,0.0,0.0
21,12,2012,0.0,0.0,0.0
22,12,2012,0.0,0.0,0.0
23,12,2012,0.0,0.0,0.0
24,12,2012,0.0,0.0,0.0
25,12,2012,0.0,0.0,0.0
26,12,2012,0.0,0.0,0.0
27,12,2012,0.0,0.0,0.0
28,12,2012,0.0,0.0,0.0
29,12,2012,0.0,0.0,0.0
30,12,2012,0.0,0.0,0.0
31,12,2012,0.0,0.0,0.0
1,1,2013,0.0,0.21,0.57
2,1,2013,0.0,2.12,0.96
3,1,2013,0.69,0.85,0.32
4,1,2013,0.0,0.01,0.03
5,1,2013,0.0,0.0,0.0
6,1,2013,0.0,0.34,0.29
7,1,2013,0.0,0.76,0.42
8,1,2013,0.0,0.0,0.0
9,1,2013,0.0,0.0,0.0
10,1,2013,0.0,0.0,0.0
11,1,2013,0.0,0.0,0.0
12,1,2013,0.0,0.0,0.0
13,1,2013,0.0,0.0,0.0
14,1,2013,0.0,0.0,0.0
15,1,2013,0.0,0.0,0.0
16,1,2013,0.0,0.0,0.0
17,1,2013,0.0,0.0,0.0
18,1,2013,0.0,0.0,0.0
19,1,2013,0.0,0.0,0.0
20,1,2013,0.0,0.02,0.03
21,1,2013,0.0,0.0,0.01
22,1,2013,0.0,0.0,0.0
23,1,2013,0.0,0.0,0.0
24,1,2013,0.0,0.0,0.0
25,1,2013,0.0,0.0,0.0
26,1,2013,0.0,0.0,0.0
27,1,2013,0.0,0.0,0.0
28,1,2013,0.0,0.0,0.0
29,1,2013,0.0,0.0,0.0
30,1,2013,0.0,0.0,0.0
31,1,2013,0.0,0.0,0.0
1,2,2013,0.0,0.0,0.0
2,2,2013,0.0,0.0,0.0
3,2,2013,0.0,0.0,0.0
4,2,2013,0.0,0.0,0.0
5,2,2013,0.0,0.0,0.0
6,2,2013,0.0,0.0,0.0
7,2,2013,0.0,0.02,0.04
8,2,2013,0.0,1.06,1.06
9,2,2013,0.14,0.31,0.22
10,2,2013,0.0,0.0,0.01
11,2,2013,0.0,0.0,0.0
12,2,2013,0.0,0.07,0.15
13,2,2013,0.0,0.01,0.03
14,2,2013,0.0,0.0,0.01
15,2,2013,0.0,0.23,0.34
16,2,2013,0.0,15.34,8.33
17,2,2013,4.62,5.9,1.97
18,2,2013,1.43,0.61,0.55
19,2,2013,0.0,0.0,0.0
20,2,2013,0.0,0.0,0.0
21,2,2013,0.0,0.0,0.0
22,2,2013,0.0,0.0,0.0
23,2,2013,0.0,0.0,0.0
24,2,2013,0.0,0.01,0.04
25,2,2013,0.0,0.0,0.0
26,2,2013,0.0,0.0,0.0
27,2,2013,0.0,0.0,0.0
28,2,2013,0.0,0.0,0.0
1,3,2013,0.0,0.0,0.0
2,3,2013,0.0,0.0,0.0
3,3,2013,0.0,0.0,0.0
4,3,2013,0.0,0.0,0.0
5,3,2013,0.0,0.0,0.0
6,3,2013,0.0,0.0,0.0
7,3,2013,0.0,0.0,0.0
